label,cityLabel,city
吉安巴蒂斯塔·德拉·波尔塔,Giambattista della Porta,http://www.wikidata.org/entity/Q334154
裴頓·勞斯,Francis Peyton Rous,http://www.wikidata.org/entity/Q298707
法拉比,Al-Farabi,http://www.wikidata.org/entity/Q160460
浦肯野,Jan Evangelista Purkyně,http://www.wikidata.org/entity/Q159542
迈克尔·斯彭斯,Michael Spence,http://www.wikidata.org/entity/Q157245
羅伊爾·萊夫,Royal Rife,http://www.wikidata.org/entity/Q508227
馬丁·赫爾曼,Martin Edward Hellman,http://www.wikidata.org/entity/Q476466
格羅特·雷伯,Grote Reber,http://www.wikidata.org/entity/Q380212
赫伯特·博耶,Herbert Boyer,http://www.wikidata.org/entity/Q354878
阿弗雷德·赫希,Alfred Hershey,http://www.wikidata.org/entity/Q271703
J·B·布森戈,Jean-Baptiste Boussingault,http://www.wikidata.org/entity/Q503318
伊曼紐·斯威登堡,Emmanuel Swedenborg,http://www.wikidata.org/entity/Q185832
保罗·弗洛里,Paul Flory,http://www.wikidata.org/entity/Q176351
尼古拉·莱昂纳尔·萨迪·卡诺,Nicolas Léonard Sadi Carnot,http://www.wikidata.org/entity/Q181685
戈弗雷·哈罗德·哈代,G.H. Hardy,http://www.wikidata.org/entity/Q184337
托马斯·库恩,Thomas Kuhn,http://www.wikidata.org/entity/Q184980
Frédéric Kuhlmann,Frédéric Kuhlmann,http://www.wikidata.org/entity/Q381652
塞姆斯丁·居納爾塔伊,Şemsettin Günaltay,http://www.wikidata.org/entity/Q388771
约瑟夫·普利斯特里,Joseph Priestley,http://www.wikidata.org/entity/Q159636
伊瑪目·蘇尤蒂,Al-Suyuti,http://www.wikidata.org/entity/Q468432
阿伯特·吉奥索,Albert Ghiorso,http://www.wikidata.org/entity/Q468345
奧勒·羅默,Ole Rømer,http://www.wikidata.org/entity/Q160187
雅罗斯拉夫·海罗夫斯基,Jaroslav Heyrovský,http://www.wikidata.org/entity/Q157701
帕特里克·布朗,Patrick O. Brown,http://www.wikidata.org/entity/Q546092
纳西尔丁·图西,Nasir al-Din al-Tusi,http://www.wikidata.org/entity/Q302835
菲利普·皮內爾,Philippe Pinel,http://www.wikidata.org/entity/Q311594
阿卜杜勒·卡迪尔·汗,A. Q. Khan,http://www.wikidata.org/entity/Q310773
阿拔斯·伊本·弗納斯,Abbas Ibn Firnas,http://www.wikidata.org/entity/Q305975
阿尔伯特·艾利斯,Albert Ellis,http://www.wikidata.org/entity/Q313931
雷蒙德·库茨魏尔,Ray Kurzweil,http://www.wikidata.org/entity/Q298341
李奧納特·蘇士侃,Leonard Susskind,http://www.wikidata.org/entity/Q203243
法蘭西斯·高爾頓,Francis Galton,http://www.wikidata.org/entity/Q191026
伊萊休·湯姆森,Elihu Thomson,http://www.wikidata.org/entity/Q559794
赫里斯托福鲁斯·亨里克斯·迪德里克斯·白贝罗,C. H. D. Buys Ballot,http://www.wikidata.org/entity/Q441099
法图拉·葛兰,Fethullah Gülen,http://www.wikidata.org/entity/Q488200
圣捷尔吉·阿尔伯特,Albert Szent-Györgyi,http://www.wikidata.org/entity/Q180468
歐文·蘭米爾,Irving Langmuir,http://www.wikidata.org/entity/Q184286
罗伯特·戈达德,Robert H. Goddard,http://www.wikidata.org/entity/Q182546
阿卜杜·卡迪爾,Abdelkader El Djezairi,http://www.wikidata.org/entity/Q179825
勞倫斯·薩默斯,Lawrence Summers,http://www.wikidata.org/entity/Q317953
李昂·特雷門,Léon Theremin,http://www.wikidata.org/entity/Q333265
杰克·帕森斯,John Whiteside Parsons,http://www.wikidata.org/entity/Q331497
莱昂·罗森菲尔德,Léon Rosenfeld,http://www.wikidata.org/entity/Q1063692
服部新佐,Sinske Hattori,http://www.wikidata.org/entity/Q15927206
尤里·康德拉图克,Yuri Kondratyuk,http://www.wikidata.org/entity/Q921167
休·德萊頓,Hugh Latimer Dryden,http://www.wikidata.org/entity/Q1349364
邁克·菲舍爾,Michael Fisher,http://www.wikidata.org/entity/Q1364884
瑞奇·罗塞略,Ricardo A. Rosselló Nevares,http://www.wikidata.org/entity/Q7332181
查爾斯·布拉格登,Charles Blagden,http://www.wikidata.org/entity/Q1063743
赤祖父俊一,Syun-Ichi Akasofu,http://www.wikidata.org/entity/Q1067626
哈姆列特·伊薩漢雷,Hamlet Isakhanli,http://www.wikidata.org/entity/Q2713407
克里斯蒂娜·彼得森,Christine Peterson,http://www.wikidata.org/entity/Q16062415
丹尼尔·希勒尔,Daniel Hillel,http://www.wikidata.org/entity/Q5217489
丁福保,Din Fu Bao,http://www.wikidata.org/entity/Q5277820
伊本·拉班,Kushyar Gilani,http://www.wikidata.org/entity/Q2474018
詹姆斯·哈妥,James Hartle,http://www.wikidata.org/entity/Q1680534
约翰·马伯格,John Marburger,http://www.wikidata.org/entity/Q1700322
湯瑪斯·荷馬-迪克森,Thomas Homer-Dixon,http://www.wikidata.org/entity/Q1106359
保罗·莫卡派乔斯,Paul Mockapetris,http://www.wikidata.org/entity/Q1140555
尤金·加菲得,Eugene Garfield,http://www.wikidata.org/entity/Q2142532
烕廉‧尼科爾森,William Nicholson,http://www.wikidata.org/entity/Q695200
梅默特·奧茲,Mehmet Oz,http://www.wikidata.org/entity/Q2537149
扁鹊,Bian Que,http://www.wikidata.org/entity/Q855326
淺島誠,Makoto Asashima,http://www.wikidata.org/entity/Q11557080
拉爾斯·克努森,Lars Knudsen,http://www.wikidata.org/entity/Q2574238
祖外尼,Al-Juwayni,http://www.wikidata.org/entity/Q2584074
荷塞·戴爾嘎多,José Manuel Rodriguez Delgado,http://www.wikidata.org/entity/Q2602121
何西阿·威廉姆斯,Hosea Williams,http://www.wikidata.org/entity/Q15512904
馬利納斯,Marinus of Tyre,http://www.wikidata.org/entity/Q706319
