阿布艾卜耶德島,Abu al Abyad,
庫普塔納島,Cuptana Island,
下島,Terre-de-Bas Island,
志賀島,Shikano Island,
桑布岛,Sambu Island,
烏尊島,Uzunada,
索厄莫爾島,Soay Mòr,
薩姆普雷島,Samphrey,
小寶島,Kodakara Island,
韋明特里島,Vementry,
坎贝尔岛,"Campbell Island, New Zealand",
布拉德利岩,Bradley Rock,
內離島,Uchibanari island,
錫拉夏島,Therasia,
伊計島,Ikei Island,
博爾島,Bowl Island,
布魯斯特島,Brewster Island,
利普西島,Leipsoi,
利錫島,Lisy Island,
懷爾島,"Wyre, Orkney",
馬拉卡爾島,Malakal Island,
六甲人工島,Rokkō Island,
奧諾托阿環礁,Onotoa,
馬泰莫島,Matemo Island,
蒂朗岛,Tiran Island,
舒納島,"Shuna, Slate Islands",
册子岛,Q3593039,
貝圖島,Q3593348,
斯里兰卡岛,Q4526612,
雅格里,Q4536220,
西林加島,West Linga,
科西阿斯科島,Kosciusko Island,
格兰罗克岛,Gran Roque,
南子岛,Southwest Cay,
瓜佛島,Guafo Island,
帕拜格莫爾島,Pabaigh Mòr,
斯卡普島,Scarp,
梅爾喬島,Melchor Island,
赫梅特拉島,Hermetray,
維賓島,Vypin,
直名丁宜島,Tebing Tinggi Island,
普萊諾島,Pleneau Island,
尼科伊島,Nikoi Island,
普拉兰岛,Praslin,
濟科夫島,Zykov Island,
屋我地島,Yagaji Island,
濱比嘉島,Hamahiga Island,
博爾塞吉島,Borceguí Island,
布代島,Boudet Island,
布拉什島,Brash Island,
巴弗島,Buffer Island,
布賴德島,Bryde Island,
沖繩島,Okinawa Island,
象岩,Elephant Rocks,
竹岛,Takeshima,
派里斯泰拉島,Peristera,
帕夏利馬訥島,Paşalimanı,
兄弟島,Brother Isle,
阿里貝伊島,Cunda Island,
帕拉代斯島,Paradise Island,
卡特琳娜島 (阿拉斯加州),Catherine Island,
布拉斯岛,Bras Island,
上島,Terre-de-Haut Island,
羅斯柴爾德島,Rothschild Island,
赫斯特島,Hearst Island,
卡洛利姆諾斯島,Kalolimnos,
普里斯特島,Priest Island,
霍爾斯島 (薩默群島),"Horse Island, Summer Isles",
卡布里島,îlet à Cabrit,
查尼亞拉爾島,Chañaral Island,
布朗島,Brown Island,
莫爾登島,Malden Island,
別雷島,Bely Island,
布雷塞島,Bressay,
比亞德納雷島,Bjarnarey,
馬達萊納群島,Maddalena archipelago,
合恩島,Hornos Island,
圖阿納凱環礁,Tuanake,
懷特島 (恩德比地),White Island,
烏尼耶島,Unije,
莫圖奧內環礁,Motu One,
巴夫島,Buff Island,
博格島,Borg Island,
奇斯托伊班基島,Chistoy Banki,
奧里米夫島,Oremif,
久高島,Kudaka Island,
特列蒂島,Tretiy Island,
林加島,"Linga, Muckle Roe",
菲利普岛,Phillip Island,
布唐岩,Boutan Rocks,
布拉蒂納島,Bratina Island,
邊境島,Boundary Islet,
布賴恩島,Brian Island,
宮城島,Miyagi island,
大島,Grand-Îlet,
烏希島,Ushi Island,
蒂格雷斯港,Baia dos Tigres,
小伯納拉島,Little Bernera,
米勒蘭島,Millerand Island,
赫利賽島,Hellisay,
本傑明島,Benjamin Island,
基德尼島,Kidney Island,
奧龍賽島,"Oronsay, Outer Hebrides",
霍塞島,Housay,
邁利斯塔島,Eilean Mhealasta,
平安座島,Henza Island,
布雷克島,Breaker Island,
布雷頓島,Breton Island,
威爾頓島,Q533012,
帕什曼島,Pašman,
安妮特島,Annette Island,
天使島,Angel Island,
加瓦島,Gaua,
翁通爪哇環礁,Ontong Java Atoll,
南羅納德賽島,South Ronaldsay,
羅特尼斯島,Rottnest Island,
阿米尼,Amini Island,
達納島,Danna,
哈伯島 (西雅圖),Harbor Island,
卡什坦基島,Q4338815,
黑岛,Kuroshima,
拉瓦錫島,Lavoisier Island,
布里克沃特島,Breakwater Island,
富代島,Fuday,
桑格島,Sangir Island,
弗亞格莫爾島,Fuaigh Mòr,
燒尻島,Yagishiri Island,
外磕脚,Waikejiao,
荷包岛,Hebao island,
桑德雷島,Sandray,
坎伯蘭島,Cumberland Island,
錢斯岩,Chance Rock,
錢德勒島,Chandler Island,
布蘭島,Brandsø,
錫爾島,Seil,
馬什島 (路易斯安那州),Marsh Island,
威利斯島,Willis Island,
大根島,Daikon Island,
南威岛,Spratly Island,
帕薩雷爾島,Pasarel Island,
馬鐵加,Mateika,
龍格島,Rongé Island,
阿里岩礁,Q3622591,
安加莫斯島,Angamos Island,
帕特里西奧林奇島,Patricio Lynch Island,
曼努埃爾羅德里格斯島,Manuel Rodriguez Island,
約克公爵島,Duke of York Island,
胡安吉列爾莫斯島,Juan Guillermos Island,
豪爾赫蒙特島,Jorge Montt Island,
隆加島,Longa Island,
阿庫尼亞島,Acuña Island,
阿古爾托岩,Agurto Rock,
阿德利島,Ardley Island,
布魯克林島,Brooklyn Island,
朱家尖岛,Zhujiajian Dao,
秀山岛,Xiushan Dao,
巴佐維島,Q612230,
拉迪格岛,La Digue,
伦贝岛,Lembeh,
格拉西奧薩島,Graciosa,
阿波島,Apo Island,
馬凱莫環礁,Makemo,
阿里德島,Aride Island,
小德爾韋尼克島,Drvenik Mali,
拉斯舒阿島,Rasshua,
阿努阿努倫加環礁,Anuanurunga,
瓦普島,Ua Pu,
阿方斯環礁,Alphonse Atoll,
馬克羅尼索斯島,Makronisos,
斯蒂爾島,Stil Island,
布洛頓島 (澳大利亞),Broughton Island,
比克頓島,Bickerton Island,
格尔贝尼岛,Kalpeni Island,
基利法雷沃島,Kilifarevo Island,
城岛,Stadsholmen,
阿博特島,Abbott Island,
庫金島,Cousin Island,
平離島,Hirabanarijima,
阿尼林島,Aniline Island,
布羅斯納漢島,Brosnahan Island,
塞諾拜特岩,Cenobite Rocks,
錫泰舍岩,Cetacea Rocks,
斯托寧頓島,Stonington Island,
雨果島,Hugo Island,
南曼尼圖島,South Manitou Island,
馬斯蒂克島,Mustique,
曼加瑞瓦島,Mangareva,
貝魯島,Beru Island,
阿波利马岛,Apolima,
中建岛,Triton Island,
安維爾岩,Anvil Rock,
桑達島,Sanda Island,
阿爾迪亞島,Aldea Island,
斯考塔塞島,Sgeotasaigh,
二沙島,Ersha Island,
法蘭茲約瑟夫島,Franc Jozeph Island,
布尔齐城堡,Bourtzi,
安島,Ann Island,
古宇利島,Kouri Island,
津堅島,Tsuken Island,
基瓦尤島,Kiwayu,
安特納島,Antenna Island,
安東島,Anton Island,
阿彭迪斯島,Apéndice Island,
鴨洲尾白墩排,Ap Chau Mei Pak Tun Pai,
貝舍韋斯島,Béchervaise Island,
挑戰者島,Challenger Island,
聖盧卡斯島,San Lucas Island,
薩尼特島,Isle of Thanet,
埃里斯凱島,Eriskay,
富爾尼群島,Fournoi Korseon,
德羅什島,Desroches Island,
澤斯波蒂科島,Despotiko,
阿帕塔基環礁,Apataki,
馬努斯島,Manus Island,
衢山岛,Q5009531,
塔布拉斯島,Tablas Island,
兄弟列岛,Adelfoi Islets,
芭雅岛,Pulau Payar,
韋德島,Väddö,
凱夫島,Cave Island,
福雅紀亞,Fuagea,
巴特勒島,Butler Island,
弗拉戈索島,Cayo Fragoso,
斯托什島,Stosch Island,
熊島,Bear Island,
雷克斯特倫島,Reksteren,
洛兰岛,Lolland,
阿爾科克島,Alcock Island,
阿爾法島,Alpha Island,
安布魯斯特岩,Armbruster Rocks,
阿波斯特勒菲島,Apostrophe Island,
阿波羅島,Apollo Island,
布羅卡島,Broka Island,
伯蒂斯島,Burtis Island,
中央島 (華盛頓州),Center Island,
卡瓦利爾岩,Cavalier Rock,
錢蒂克利厄島,Chanticleer Island,
奎蒂維島,Coëtivy Island,
奧克斯納島,Oxna,
屈里厄斯島,Curieuse Island,
普拉特島,Île Platte,
特科科塔環礁,Tekokota,
花岗岩岛,Granite Island,
費特勒島,Fetlar,
费利西泰岛,Felicite Island,
志林規島,Antsiferov Island,
拉維達島,Rábida Island,
青岛,Aogashima,
西之島,Nishinoshima Island,
大島 (宮城縣氣仙沼市),Ōshima,
鐵列列,Telele,
基勒拉島,Killegray,
喜靈洲,Hei Ling Chau,
萬吉萬吉島,Wangi-wangi Island,
帕帕島,"Papa, Shetland",
瑪麗安娜島,Marianne Island,
葛度爾島,Godøy,
古迪納夫島,Goodenough Island,
昂韋爾島,Anvers Island,
汤加塔布岛,Tongatapu,
馬勒庫拉島,Malakula,
韋塔島,Wetar,
塞西莉亞島,Cecilia Island,
丫洲,Centre Island,
埃格島,Egg Island,
切特列帕利察島,Chetyre Paltsa,
北長洲石,Adamasta Rock,
埃姆岩,Aim Rocks,
阿布拉普特島,Abrupt Island,
阿卻爾納島,Achernar Island,
阿爾法德島,Alphard Island,
卡巴漢島,Cabahan Island,
卡托敦岩,Catodon Rocks,
卡西島,Casy Island,
夏布里埃岩,Chabrier Rock,
沙莫島,Chameau Island,
卡拉依特岛,Calauit Island,
卡姆岩,Cam Rock,
卡普斯坦岩,Capstan Rocks,
查維斯島,Chavez Island,
科巴萊斯庫島,Cobalescou Island,
科尼島,"Coney Island, Lough Neagh",
小豆島,Azuki Island,
安德羅尼卡島,Andronica Island,
扯𢃇排,Che Lei Pai,
伯內特島,Burnett Island,
博溫島,Boving Island,
安德爾森島,Andersen Island,
阿斯托爾島,Astor Island,
貝爾岩,Bare Rock,
卡諾帕斯島,Canopus Island,
卡爾森島,Carlson Island,
丘貢諾夫島,Chugunov Island,
切爾尼島,Chërnyy Island,
克里斯廷島,Christine Island,
克里斯托弗·霍爾島,Christopher Hall Island,
查爾頓島,"Charlton Island, Antarctica",
川山群岛,Chuanshan Archipelago,
克洛島,Clow Island,
康帕斯島,Compass Island,
孔威島,Conway Island,
科弗島,Coffer Island,
科貝克群島,Colbeck Archipelago,
肯菲尤任島,Confusion Island,
戴維斯島,Davis Island,
銀洲,Flat Island,
伯姆盧島,Bømlo,
丹尼森島,Denison Island,
羅伯特森島,Robertson Island,
巴恩岩,Barn Rock,
伯克島,Burke Island,
比克島,Beak Island,
聖克萊門特島,Sveti Klement,
埃爾特沃格島,Ertvågsøy,
科羅溫島,Korovin Island,
納穆卡勞環礁,Q629098,
查普爾島,Chappel Island,
火石洲,Basalt Island,
長索,Cheung Sok,
蜜島,Ilha do Mel,
安德烈島,Andrée Island,
安德烈森島,Andresen Island,
原子岩,Atom Rock,
伯林島,Bearing Island,
阿維安島,Avian Island,
崩鼻洲,Bun Bei Chau,
卡雷拉岛,Carrera Island,
卡雷爾島,Carrel Island,
卡薩布蘭卡島,Casabianca Island,
奇奧尼斯島,Chionis Island,
洲仔角,Chau Tsai Kok,
康塞普申島 (巴哈馬),"Conception Island, Bahamas",
伊夫堡,château d'If,
普卡魯阿環礁,Pukarua,
阿基爾島,Achill Island,
青洲,Ilha Verde,
卡梅倫島,"Cameron Island, Antarctica",
多馬什尼島,Q3802719,
布揚島,Q3802696,
瑟略島,Sørøya,
溫特島,Winter Island,
姫島 (大分縣),Himeshima,
塞兰岛,Seiland,
福列翡克,Fualefeke,
鐵亞福亞利庫,Te Afualiku,
庫克島,Cook Island,
凱斯島,Case Island,
迭戈德阿爾馬格羅島,Diego de Almagro Island,
德瓦特島,Dewart Island,
巴洛島,Barlow Island,
安布羅斯岩,Ambrose Rocks,
亞瓦勞,Avalau,
奧斯汀岩,Austin Rocks,
阿斯普蘭島,Aspland Island,
阿特里塞普斯島,Atriceps Island,
巴拉特島,Barratt Island,
巴澤特島,Bazett Island,
班頓島,Banton Island,
伯內特岩,Burnette Rock,
布爾內斯島,Bulnes Island,
卡拉凱特岩,Caraquet Rock,
卡斯滕斯淺灘,Carstens Shoal,
班特島,Bunt Island,
斯圖火門島,Stumholmen,
查普曼岩,Chapman Rocks,
科諾島,Cono Island,
大衛島,David Island,
大洲岛,Dazhou Dao,
達爾文島,Darwin Island,
阿拉卡貝桑島,Ngerekebesang Island,
法圖伊瓦島,Fatu Hiva,
赫里斯島,Hrísey,
赫列布內島,Q3802703,
往灣洲,Double Island,
風頭鸚鵡島,Cockatoo Island,
布雷芒厄蘭訥島,Bremangerlandet,
塞拉島,Selaön,
翁古爾島,Ongul Island,
戴維森島,Davidson Island,
博基薩島,Bokissa,
埃斯梅拉達島,Esmeralda Island,
哈阿菲瓦島,Haʻafeva,
死人島,Deadman's Island,
布斯凱島,Bousquet Island,
格拉斯加爾島,Glasgal Island,
赤洲,Chek Chau,
比格爾島,Beagle Island,
奧德瑞島,Audrey Island,
巴布什金島,Babushkin Island,
巴貝爾岩,Babel Rock,
匙洲,Bay Islet,
巴扎諾島,Bazzano Island,
班迪島,Bandy Island,
沙拉島,Charlat Island,
克里斯托弗森島,Christoffersen Island,
奇斯曼島,Cheesman Island,
紹萊島,Cholet Island,
橫琴島,Hengqin,
達布島,Darboux Island,
德島 (南極洲),Day Island,
聖保羅島 (新斯科細亞省),St. Paul Island,
黄岩岛,Scarborough Shoal,
城堡岩,Castle Rock,
莫寧頓島,Mornington Island,
傑列維揚內島,Q3802716,
希特雷島,Q3802702,
馬蹄島,Horseshoe Island,
米斯庫島,Miscou Island,
阿吉拉島,Águila Islet,
孔特雷拉斯島,Contreras Island,
帕切科島,Pacheco Island,
博斯納島,Bosner Island,
菲古爾內島,Figurnyj island,
康尼島,Coney Island,
沃尔姆西岛,Vormsi,
禮文島,Rebun Island,
阿拉卡姆车臣岛,Arakamchechen Island,
巴爾比埃島,Barbière Island,
阿斯皮斯島,Aspis Island,
邦塞安島,Bansaan Island,
費爾普斯島,Phelps Island,
阿蒙森島,Ommundsen Island,
麥克馬林島,McMullin Island,
雪莉島,Shirley Island,
巴拉萊島,Balalae Island,
克拉丘比尤島,Claquebue Island,
克利夫島,Cliff Island,
德馬斯岩,De Mas Rocks,
德卡茲島,Decazes Island,
迪凯特岛,Decatur Island,
地質學群島,Géologie Archipelago,
奧利布島,Olib,
內利島,Nelly Island,
卡努安島,Canouan,
普賽里莫斯島,Pserimos,
韋伯島,Webb Island,
克魯格雷島,Q3802778,
利什尼島,Q3802783,
博利紹伊島 (拉普捷夫海),Q3802687,
奧布曼內島,Q3802823,
奧焦爾內島,Q3802832,
拉克塔島,Q3802859,
波普特內島,Q3802848,
洛帕斯特諾伊島,Q3802785,
涅扎梅特內島,Q3802812,
科洛博克島,Q3802769,
科爾加島,Q3802773,
莫爾斯科伊島,Q3802802,
諾維島,Q3802821,
謝韋爾內島 (傑米揚別德內群島),Q3802874,
謝韋爾內島 (弗斯特雷奇內埃群島),Q3802872,
尼科爾森島,Nicholson Island,
麥金太爾島,McIntyre Island,
伯克利島,Berkley Island,
貝爾塔島,Bertha Island,
皮羅若克島,Q638654,
博法島,Boffa Island,
奧德伯特島,Odbert Island,
比肯豪爾島,Birkenhauer Island,
霍林島,Hollin Island,
康沃尔岛,Cornwall Island,
巴爾沙島,Balsha Island,
貝克韋爾島,Bakewell Island,
比格洛岩,Bigelow Rock,
德阿特利島,DeAtley Island,
克雷拉塔亞島,Q3802779,
尤日內島 (弗斯特雷奇內埃群島),Q3802760,
尤日內島 (弗霍德內埃群島),Q3802761,
布利日尼島,Q3802682,
布利茲基島,Q3802679,
波沃羅特內島,Q3802850,
科洛科爾島,Q3802770,
馬奇托維島,Q3802794,
馬雷島 (北地群島),Q3802789,
赫林島,Herring Island,
克萊門茨島,Clements Island,
薩克島,Sack Island,
奧康納島,O'Connor Island,
韋謝尼島,Q633969,
圣克洛伊岛,Saint Croix,
比亞納爾森島,Bjarnason Island,
巴弗爾岩,Baffle Rock,
蓋耶岩,Guyer Rock,
阿拉努卡環礁,Aranuka,
阿拉帕瓦島,Arapawa Island,
于勒国家公园,Djurö National Park,
女士島,Frauenchiemsee,
弗亞島,Fuiay,
阿洛尼索斯島,Alonnisos,
尼茲基島,Q3802816,
伊茲緬奇維島,Q3802757,
克賴尼島,Q3802775,
大伊茲韋斯特尼亞科維島,Q3802688,
奈焦內什島,Q3802805,
巴扎爾島,Q3802673,
戈爾巴特島,Q3802742,
普斯托伊島,Q3802858,
普雷格拉日達尤希島,Q3802854,
格利尼斯特島,Q3802739,
諾維克島,Q3802822,
謝韋爾內島 (弗霍德內埃群島),Q3802871,
格里菲思島,Griffith Island,
艾瑪島,Emma Island,
薩爾沃拉島,Sálvora,
奧斯特拉爾島,Austral Island,
布利茲基島 (拉普捷夫海),Blizkij Island,
比爾島,Beall Island,
莫爾島,"Eilean Mòr, Crowlin Islands",
馬丁島,Isle Martin,
馬瑟韋島,Motherway Island,
克萊夫特島,Cleft Island,
別萊茨基島,Bielecki Island,
比利岩,Billie Rocks,
比利亞納島,Bilyana Island,
貝塔島,Beta Island,
德萊特島,Delaite Island,
迪島,Dee Island,
紐拉基塔島,Niulakita,
银龙岛,Yinlong Dao,
麗瑞島,Taro To,
聖勞倫斯島,St. Lawrence Island,
阿萊德島,Alaid Island,
甘達拉島,Gándara Island,
科捷利內島,Kotelny Island,
利涅伊內島,Q3802782,
斯利特島,Q3802878,
普雷格拉德納亞島,Q3802853,
格雷邊島,Q3802745,
涅扎梅特內島 (阿爾漢格爾斯克州),Q3802810,
科穆納爾島,Q3802771,
馬雷什島,Q3802790,
彼得森島,Peterson Island,
笛卡兒島,Descartes Island,
聖特爾莫島,San Telmo Island,
貝克島 (阿拉斯加州),Baker Island,
亨普希爾島,Hemphill Island,
奈爾斯島,Niles Island,
米德格雷島,Midgley Island,
莫爾霍姆島,Molholm Island,
阿里翁沙洲,Q633974,
聖瑪格麗塔島,Isla Santa Margarita,
阿拉蒂卡環礁,Aratika,
奧斯穆斯島,Osmussaar,
拜洛特岛,Bylot Island,
班科克羅,Banco Chinchorro,
比格斯島,Biggs Island,
德布唐特島,Debutante Island,
迪安岩,Dean Rocks,
蓋爾島,Guile Island,
克林島,Q3802766,
利金卡島,Q3802780,
卡普利亞島,Q3802762,
奧特克雷特島,Q3802831,
尼茲基島 (奈焦內什島附近),Q3802818,
帕茲德利內島,Q3802860,
斯波爾蒂夫內島,Q3802879,
格拉夫內島,Q3802738,
波特良內島,Q3802851,
科錫斯特島,Q3802774,
洪卡拉島,Honkala Island,
尼爾島 (阿拉斯加州),Near Island,
拉蒙島,Q3803025,
斯韋爾德洛瓦島,Q3803091,
格季島,Q3803004,
沙爾島,Q3803138,
紐科姆島,Q3803044,
羅伯遜島,Q3803058,
麥克納爾特島,Q3803038,
威爾遜島,Wilson Island,
扎希特納亞島,Zashchitnaya island,
布里巴里斯島,Preparis,
比弗島 (南極洲),Beaver Island,
巴羅斯岩,Barros Rocks,
巴里奧斯岩,Barrios Rocks,
戴維斯島,Q3802995,
克魯森島,Cruzen Island,
康沃爾島 (南極洲),Cornwall Island,
科納岩,Corner Rock,
聖克里斯托瓦爾島,Cristóbal Island,
戴安娜島,Diana Island,
帕馬納島,Pamana Island,
榆亚暗沙,Investigator Shoal,
多萊曼島,Dolleman Island,
達斯廷島,Dustin Island,
鄧洛普島,Dunlop Island,
哈弗韋島,Halfway Island,
赫德島,Head Island,
黑里克島,Hayrick Island,
希普島,Heap Island,
希爾德島,Heald Island,
海倫島 (努納福特),Helen Island,
長岩,Long Rock,
傑斐遜島,Q3803009,
切爾維亞克島,Q3803130,
布利斯島,Q3802985,
扎帕德內島,Q3802934,
扎貝特島,Q3802931,
斯科特凱爾蒂島,Q3803081,
普里切特島,Q3803056,
皇家學會島,Q3802967,
蒂洛島,Q3803094,
費爾斯曼島,Q3803001,
弗魯安群島,Froan,
奧富島,Ofu,
克雷森特島,Crescent Island,
斯托德島,Stord,
科夫岩,Cove Rock,
努庫勞島,Nukulau,
貝爾島,Q3802979,
炸藥島,Dynamite Island,
狄更斯岩,Dickens Rocks,
杜阿尼耶岩,Douanier Rock,
哈勒爾岩,Haller Rocks,
漢卡島,Hanka Island,
薩克島,Sark,
伊利莎伯島,Q3802999,
伊通島,Q3802998,
利史密斯島,Q3803028,
利金卡島 (法蘭士約瑟夫地群島),Q3803022,
奧曼尼島,Q3803048,
牛頓島,Q3803045,
特羅索島,Trossö,
科羅內申島 (阿拉斯加州),Coronation Island,
佩特雷爾島,Petrel Island,
赫奇霍格島,Hedgehog Island,
克拉吉島,Craggy Island,
韋萊因島,Werlein Island,
忒提斯島,Thetis Island,
巴里島,Barry Island,
科里島,Corry Island,
科維岩,Covey Rocks,
毀滅島,Destruction Island,
多西島,Dorsey Island,
戴門特島,Dyment Island,
迪穆蘭岩,Dumoulin Rocks,
洛恩岩,Lorn Rocks,
克拉根福島,Q3803014,
列瓦涅夫斯基島,Q3803029,
奇斯蒂科夫島,Q3803133,
恰索沃伊島,Q3803131,
戴維島,Q3802994,
托姆島,Q3803099,
托波爾科夫島,Q3803100,
梅伊別爾島,Q3803033,
涅爾帕島,Q3803042,
祖布島,Q3802938,
貝格豪斯島,Q3802982,
戈登島,Gordon Island,
費萊克羅力,Flekkerøy,
拉姆達島,Lambda Island,
啞鈴島,Dumbbell Island,
舍瑙島,Schoenau Island,
世界语岛,Esperanto Island,
貝德福德島,Bedford Island,
巴雷特島,Barrett Island,
巴里恩托斯島,Barrientos Island,
比弗岩,Beaver Rocks,
本蓋魯阿島,Benguerra Island,
貝爾丁島,Belding Island,
比爾島,Beer Island,
哈澤德岩,Hazard Rock,
克羅恩島,Crohn Island,
克勞奇島,Crouch Island,
居里島,Curie Island,
德里羅拉島,Derrywarragh Island,
多德島,Dodd Island,
迪亞蒙恩島,Diamonen Island,
通戈島,Tongo Island,
赫克曼島,Heckmann Island,
佩爾拉穆特羅維島,Q3803054,
向風島,Q3803111,
喬爾內島,Q3803134,
奧戈爾德島,Q3802973,
布羅米奇島,Q3802988,
扎博爾島,Q3802932,
梅伊島,Q3803036,
阿爾恩戈利達島,Q3802975,
弗因島,Foyn Island,
斯科蓋爾島,Skogerøya,
亞瑪土庫,Amatuku,
貝茨島,Bates Island,
威奇島,Wyche Island,
馬蒂爾達島,Isola di Matilda,
齊默爾曼島,Zimmerman Island,
岱山岛,Daishan Dao,
科莫倫特島,Cormorant Island,
鮑普雷斯岩,Bauprés Rocks,
庫林島,Couling Island,
科尼特島,Cornet Island,
丘布岩,Cube Rock,
克羅嫩韋特島,Cronenwett Island,
科厄爾島,Cowell Island,
柯里塔克島,Currituck Island,
多德曼島,Dodman Island,
多塞特岛,Dorset Island,
迪圖爾島,Detour Island,
迪埃格爾曼島,Dieglman Island,
漢納島,Hannah Island,
弗爾島,"Frøya, Sogn og Fjordane",
列斯科夫島 (南極洲),Leskov Island,
布羅姆斯基島,Buromskiy Island,
拉托諾島,Ratonneau,
伊薩琴科島,Q3803007,
利特克島,Q3803030,
哈雷島,Q3803005,
基奧特利察島,Q3803017,
尤里庫奇耶夫島,Q3803011,
布雷伊季島,Q3802987,
拉夫羅夫島,Q3803026,
馬厄島,Maher Island,
麥納馬拉島,McNamara Island,
布洛斯基門島,Blåskimen Island,
布萊克洛克島,Blaiklock Island,
戴克斯島,Dakers Island,
達萊斯島,Dales Island,
德尼奧島,Deniau Island,
多布羅沃爾斯基島,Dobrowolski Island,
德臣島,Dixson Island,
杜波依斯島,DuBois Island,
迪斯默爾島,Dismal Island,
赫德曼岩,Herdman Rocks,
努古里亞群島,Nuguria,
梅尼耶島,Menier Island,
默傑島,Merger Island,
馬萊塔島,Malaita,
森特里岩,Sentry Rocks,
舍蘭德島,Scholander Island,
沙格納斯蒂島,Shagnasty Island,
沙爾岩,Shull Rocks,
紹斯特拉普岩,Southtrap Rock,
夫婦岩,Meoto Rocks,
斯佳亞格島,Q3802886,
哈特岩,Hart Rock,
邁耶岩,Meyer Rock,
林奇島,Lynch Island,
麥圭爾島,McGuire Island,
漢森島,Hansen Island,
里瓦尼島,Rivanj,
多爾曼冰原島峰,Dallmann Nunatak,
多爾克島,Dålk Island,
东海岛,Donghai Island,
下川岛,Xiachuan Island,
杜法耶爾島,Dufayel Island,
哈科特島,Harcourt Island,
哈羅普島,Harrop Island,
哈茨霍恩島,Hartshorne Island,
赫羅伊納島,Heroína Island,
麥金農島,McKinnon Island,
勒格島,Lugg Island,
盧亞莫托,Luamotu,
梅拉斯島,Malus Island,
妻鳥島,Mendori Island,
梅洛納岩,Mellona Rocks,
海牛島,Sea Cow Island,
舒爾島,Schule Island,
沙洲 (香港),Sha Chau,
紹拉島,Shaula Island,
斯捷列古希島,Q3802885,
湯普森島,Thompson Island,
科派蒂克島,Kopaitic Island,
厄爾島,Earle Island,
布萊克島,Black Island,
泰甘島,Teigan Island,
伯格爾岩,Bergel Rock,
麥卡錫島,McCarthy Island,
高龙撒冷岛,Koh Rong Samlon,
丹尼爾島,"Daniel Island, Antarctica",
海峽石,Channel Rock,
斯庫亞島,Skua Island,
德米多夫島,Demidov Island,
登特勒島,Dendtler Island,
迪克西岩,Dixey Rock,
維薩福亞,Vasafua,
德里斯科爾島,Driscoll Island,
東巴德島,East Budd Island,
鷹島,"Eagle Island, Antarctica",
肖特島,Short Island,
山貓岩,Lynx Rocks,
西渡滩,Dido Bank,
麥克林島,Macklin Island,
曼斯帕爾島,Manciple Island,
梅恩塞爾岩,Mainsail Rock,
米切爾森島,Michelsen Island,
索耶島,Sawyer Island,
賽恩岩,Sayen Rocks,
石洲,Shek Chau,
斯基靈島,Skilling Island,
斯派德島,Spayd Island,
斯托羅熱沃伊島,Q3802888,
烏喬諾克島,Q3802911,
特魯德內島,Q3802910,
蘇羅維島,Q3802899,
蘇霍伊島,Q3802895,
克雷克島,Q3952559,
沙格岩,Shag Rock,
卡坎島,Kakan,
丹科島,Danco Island,
丁特島,Dint Island,
信天翁島,Diomedea Island,
德波島,Depot Island,
德比島,Derby Island,
德魯岩,Dru Rock,
杜柴拉德島,Duchaylard Island,
漢森岩,Hansen Rocks,
海伍德島,Heywood Island,
盧卡斯島,Lucas Island,
盧薩摩圖,Luasamotu,
曼肖特島,Manchot Island,
馬登島,Madden Island,
鯖魚島,Mackerel Island,
广金岛,Chenhang Island,
曼寧島,Manning Island,
馬努里島,Manoury Island,
梅霍爾門島,Meholmen Island,
伊迪島,Eadie Island,
Sermersut島,Sermersut Island,
姊妹石,Sisters' Rock,
斯基恩岩,Skeen Rocks,
斯拉姆基島,Slumkey Island,
浩特島,Isle au Haut,
伯納德岩,Bernard Rocks,
貝爾納島,Bernard Island,
Boang島,Boang Island,
布魯夫島,Bluff Island,
沙塘口山,Bluff Island,
德爾塔島,Delta Island,
德奎島,Dequey,
德巴克芒岩,Débarquement Rock,
德里姆島,Dream Island,
哈迪岩,Hardy Rocks,
哈里斯岩,Harris Rock,
希伯特岩,Hibbert Rock,
盧穆斯岩,Lumus Rock,
曼拿島,Mana Island,
梅高島,Megaw Island,
米克爾島,Mickle Island,
森德岩,Scend Rocks,
斯庫德岩,Scud Rock,
小鴉洲,Siu A Chau,
斯丘厄島,Skua Island,
斯帕諾島,Spano Island,
斯卡特里島,Inis Cathaigh,
索莱达岛,East Falkland,
維斯洛島,Wislow Island,
阿利庫迪島,Alicudi,
塔什島,Q3802905,
斯列德尼島,Q3802880,
斯列德尼島 (克拉斯諾夫洛特斯基埃群島),Q3802882,
斯列德尼島 (拉普捷夫海),Q3802883,
斯特列拉島,Q3802890,
維索基島,Q3802921,
珊瑚岛 (西沙群岛),Q6750981,
南森蒂納爾島,South Sentinel Island,
沃林頓島,Warrington Island,
斯圖爾特島,Stuart Island,
博布島,Bob Island,
本頓島,Benton Island,
烏拉圭島,Uruguay Island,
錫爾維亞岩,Silvia Rock,
索孔根島,Sokongen Island,
索爾斯特雷夫島,Solstreif Island,
斯佩爾特島,Spert Island,
斯平德里弗特岩,Spindrift Rocks,
斯珀特爾岩,Spirtle Rock,
斯坦普岩,Stump Rock,
周公島,Sunshine Island,
西嶼坪嶼,Xiyuping,
公爵島,Duke Island,
蒂拉公主島,Prinsesse Thyra Island,
米爾島,Mule Island,
黄尾屿,Q5354192,
