label,cityLabel,countryLabel
圣瑟法斯圣殿,Basilica of Saint Servatius,Netherlands
维尔茨堡主教座堂,Würzburg Cathedral,Germany
圣黑德维希主教座堂,St. Hedwig's Cathedral,Germany
聖馬爾谷聖殿宗主教座堂,St Mark's Basilica,Italy
莱昂主教座堂,León Cathedral,Spain
聖三一教堂,"Church of the Holy Trinity, Žilina",Slovakia
韋爾斯大教堂,Wells Cathedral,United Kingdom
艾米利亚巴西利卡,Basilica Aemilia,Italy
聖週日教堂,St Nedelya Church,Bulgaria
圣伯多禄圣保禄主教座堂,cathedral of St. Peter and Paul,Czech Republic
博洛尼亚圣伯多禄主教座堂,Bologna Cathedral,Italy
聖母百花聖殿,Florence Cathedral,Italy
聖母主教座堂,"Cathedral of the Theotokos, Vilnius",Lithuania
救世主大教堂,Cathedral of Christ the Saviour,Russia
卡尔卡松圣弥额尔主教座堂,Carcassonne Cathedral,France
昂古萊姆主教座堂,Angoulême Cathedral,France
蘇瓦松主教座堂,Soissons Cathedral,France
阿奇雷亚莱主教座堂,Acireale Cathedral,Italy
希腊圣母堂,Santa Maria in Cosmedin,Italy
圣婴圣殿,Minor Basilica of the Holy Child,Philippines
阿尼大教堂,Cathedral of Ani,Turkey
圣地亚哥－德孔波斯特拉主教座堂,Cathedral of Santiago de Compostela,Spain
兰斯主教座堂,Notre-Dame de Reims,France
底特律圣保罗座堂,Cathedral Church of St. Paul,United States of America
圣保罗座堂,St Paul's Cathedral,United Kingdom
奥卢主教座堂,Oulu Cathedral,Finland
亞歷山大涅夫斯基大教堂,Alexander Nevsky Cathedral,Azerbaijan
聖瑪利亞主教座堂,"St Mary's Cathedral, Edinburgh",United Kingdom
圣母教堂,Frauenkirche,Germany
天坛圣母堂,Santa Maria in Aracoeli,Italy
救主堂 (德里),Cathedral Church of the Redemption,India
富维耶圣母院,Basilica of Notre-Dame de Fourvière,France
聖則濟利亞教堂,St. Cecilia's Church,Germany
圣伯多禄圣殿,"San Pietro ad Aram, Naples",Italy
聖伯多祿大教堂,Schleswig Cathedral,Germany
尼达洛斯主教座堂,Nidaros Cathedral,Norway
圣巴特利爵圣殿,"St Patrick's Basilica, Fremantle",Australia
蒙彼利埃主教座堂,Montpellier Cathedral,France
戈爾韋主教座堂,"Cathedral of Our Lady Assumed into Heaven and St Nicholas, Galway",Ireland
圣玛利亚临时主教座堂,St Mary's Pro-Cathedral,Ireland
锡拉库萨主教座堂,Cathedral of Syracuse,Italy
雷焦卡拉布里亚主教座堂,Reggio Calabria Cathedral,Italy
诺里奇圣若翰洗者主教座堂,St John the Baptist Cathedral,United Kingdom
圣儒斯蒂娜圣殿,Abbey of Santa Giustina,Italy
切爾姆斯福德座堂,Chelmsford Cathedral,United Kingdom
圣方济各沙勿略主教座堂 (班斯卡-比斯特里察),St. Francis Xavier Cathedral,Slovakia
斯德哥尔摩大教堂,Storkyrkan,Sweden
里加主教座堂,Riga Cathedral,Latvia
塔爾圖主教座堂,Tartu Cathedral,Estonia
圣若瑟圣堂,Saint Joseph's Oratory,Canada
博洛尼亚圣方济各教堂,San Francesco,Italy
圣母无玷始胎圣殿,Notre-Dame de l’Immaculee-Conception,France
善牧堂,Église du Bon-Pasteur,France
圣玛尔定德埃纳圣殿,Basilica of Saint-Martin d'Ainay,France
利物浦座堂,Liverpool Cathedral,United Kingdom
圣沙弟乐圣母堂,Santa Maria presso San Satiro,Italy
特罗佩阿主教座堂,Q1736224,Italy
圣塞巴斯弟盎圣殿,San Sebastian Church,Philippines
圣救主、圣母和圣威廉巴主教座堂,Eichstätt Cathedral,Germany
利茲大教堂,Leeds Cathedral,United Kingdom
聖喬治教堂,St. George's Church,Germany
考文垂座堂,Coventry Cathedral,United Kingdom
喀山大教堂,Kazan Cathedral,Russia
奇切斯特大教堂,Chichester Cathedral,United Kingdom
紐卡斯爾大教堂,Newcastle Cathedral,United Kingdom
圣德尼圣殿,Saint Denis Basilica,France
圣墓教堂,Church of the Holy Sepulchre,Israel
圣巴尔多禄茂主教座堂,Cathedral of St. Bartholomew,Czech Republic
交易所教堂,Temple du Change,France
圣尼济耶教堂,Église Saint-Nizier,France
圣索菲亚大教堂,Hagia Sophia,Turkey
聖心主教座堂,Cathedral of Jesus' Heart,Bosnia and Herzegovina
卢卡主教座堂,Lucca Cathedral,Italy
馬拉泰斯塔諾教堂,Tempio Malatestiano,Italy
東京聖瑪利亞主教座堂,St. Mary's Cathedral,Japan
坎波巴索天主圣三主教座堂,Q2942612,Italy
塞维利亚主教座堂,Seville Cathedral,Spain
聖茂禮主教座堂,Angers Cathedral,France
蒙扎大教堂,Duomo of Monza,Italy
圣保罗座堂,St. Paul's Cathedral,India
雷卡克修道院,Lacock Abbey,United Kingdom
罗马天主教基辅圣尼各老主教座堂,"St. Nicholas Roman Catholic Cathedral, Kiev",Ukraine
聖瑪利亞主教座堂,"St Mary's Cathedral, Killarney",Ireland
聖心堂,Sacré-Cœur,France
弗赖堡主教座堂,Freiburg Minster,Germany
聖母升天教堂,Assumption of Mary Church,Slovakia
坎德拉里亚圣殿,Basilica of Candelaria,Spain
新圣母大殿,Basilica of Santa Maria Novella,Italy
布雷诺夫修道院,Břevnov Monastery,Czech Republic
薩姆塔維西主教座堂,Samtavisi Cathedral,Georgia
斯普利特主教座堂,Cathedral of Saint Domnius,Croatia
圣救主座堂,"St Saviour's Cathedral, Goulburn",Australia
萨莱诺圣瑪竇宗徒主教座堂,Salerno Cathedral,Italy
曼格利西主教座堂,Manglisi Cathedral,Georgia
圣母蒙召升天主教座堂,Q2942556,Italy
圣母蒙召升天主教座堂,Q2942616,Italy
蒙特普齐亚诺主教座堂,Q2942726,Italy
圣母升天圣殿主教座堂,Cathedral of Urbino,Italy
新梅斯托主教座堂,Novo Mesto Cathedral,Slovenia
四十殉道士主教座堂,Forty Martyrs Cathedral,Syria
圣方济各圣殿 (锡耶纳),Basilica of San Francesco,Italy
圣家堂,Sagrada Família,Spain
帕尔马主教座堂,Parma Cathedral,Italy
圣安妮大教堂,"St Anne's Cathedral, Belfast",United Kingdom
普拉托主教座堂,Prato Cathedral,Italy
薩爾拉主教座堂,Sarlat Cathedral,France
贝内文托主教座堂,Benevento Cathedral,Italy
卡萊爾大教堂,Carlisle Cathedral,United Kingdom
昆卡主教座堂,Cuenca Cathedral,Spain
