label,cityLabel,city
阿尔弗雷德·贝斯特,Alfred Bester,http://www.wikidata.org/entity/Q286116
迪姆斯·泰勒,Deems Taylor,http://www.wikidata.org/entity/Q284386
阿布杜拉·泰亞,Abdellah Taïa,http://www.wikidata.org/entity/Q307988
巴斯可·波尼茨,Pascal Bonitzer,http://www.wikidata.org/entity/Q289645
戴维·奥德森,Davíð Oddsson,http://www.wikidata.org/entity/Q298030
明娜·康特,Minna Canth,http://www.wikidata.org/entity/Q298027
梅根·凯利,Megyn Kelly,http://www.wikidata.org/entity/Q293260
涅奇米叶·霍查,Nexhmije Hoxha,http://www.wikidata.org/entity/Q288189
湯姆·斯托帕德,Tom Stoppard,http://www.wikidata.org/entity/Q294773
"簫乾,",Mary Lamb,http://www.wikidata.org/entity/Q276126
穆瑞·羅斯巴德,Murray Rothbard,http://www.wikidata.org/entity/Q297079
喬治·馬可夫,Georgi Markov,http://www.wikidata.org/entity/Q312925
萨基,ian,http://www.wikidata.org/entity/Q311526
伊万诺埃·博诺米,Ivanoe Bonomi,http://www.wikidata.org/entity/Q313717
佩尔·奥洛夫·恩奎斯特,Per Olov Enquist,http://www.wikidata.org/entity/Q311476
卡齐米日·诺瓦克,Kazimierz Nowak,http://www.wikidata.org/entity/Q310139
堂·德里罗,Don DeLillo,http://www.wikidata.org/entity/Q310048
員羅柏·費斯克,Robert Fisk,http://www.wikidata.org/entity/Q310900
安倍晋太郎,Shintaro Abe,http://www.wikidata.org/entity/Q318209
帕特·考克斯,Pat Cox,http://www.wikidata.org/entity/Q310225
比尔·奥莱利,Bill O'Reilly,http://www.wikidata.org/entity/Q310953
湯馬斯·佛里曼,Thomas Friedman,http://www.wikidata.org/entity/Q310950
科斯蒂斯·帕拉马斯,Kostis Palamas,http://www.wikidata.org/entity/Q317967
穆莘·阿尔兰里,Muhsin al-Ramli,http://www.wikidata.org/entity/Q311592
約翰·班維爾,John Banville,http://www.wikidata.org/entity/Q313077
约翰尼·卡森,Johnny Carson,http://www.wikidata.org/entity/Q310819
菲利普·拉金,Philip Larkin,http://www.wikidata.org/entity/Q313758
费利斯·比特,Felice Beato,http://www.wikidata.org/entity/Q318352
路易·奥古斯特·布朗基,Louis Auguste Blanqui,http://www.wikidata.org/entity/Q309722
迈克尔·刘易斯,Michael Lewis,http://www.wikidata.org/entity/Q311654
迈克尔·康奈利,Michael Connelly,http://www.wikidata.org/entity/Q313193
列昂尼德·尼古拉耶维奇·安德列耶夫,Leonid Andreyev,http://www.wikidata.org/entity/Q310866
B·H·李德·哈特,B. H. Liddell Hart,http://www.wikidata.org/entity/Q299431
于澤爾·哈策貝育夫,Uzeyir Hajibeyov,http://www.wikidata.org/entity/Q317397
安東妮亞,Antonia Kidman,http://www.wikidata.org/entity/Q299842
塞缪尔·雷谢夫斯基,Samuel Reshevsky,http://www.wikidata.org/entity/Q311737
弗裡茲·雷伯,Fritz Leiber Junior,http://www.wikidata.org/entity/Q313185
拉尔夫·艾里森,Ralph Ellison,http://www.wikidata.org/entity/Q299965
皮埃爾·洛蒂,Pierre Loti,http://www.wikidata.org/entity/Q311854
胡利奥·玛丽亚·桑吉内蒂,Julio María Sanguinetti,http://www.wikidata.org/entity/Q311428
葉禮庭,Michael Ignatieff,http://www.wikidata.org/entity/Q311684
讓-多米尼克·鮑比,Jean-Dominique Bauby,http://www.wikidata.org/entity/Q317730
馬里亞諾·何塞·德·拉臘因,Mariano José de Larra,http://www.wikidata.org/entity/Q298773
林赛·安德森,Lindsay Anderson,http://www.wikidata.org/entity/Q298352
斯維拉娜·亞歷塞維奇,Svetlana Aleksievich,http://www.wikidata.org/entity/Q274334
亞拉文·雅迪嘉,Aravind Adiga,http://www.wikidata.org/entity/Q296299
克里佛特·西麥,Clifford D. Simak,http://www.wikidata.org/entity/Q294625
卡洛斯·魯依斯·薩豐,Carlos Ruiz Zafón,http://www.wikidata.org/entity/Q296752
凱萊·德·皮耶羅,Gloria De Piero,http://www.wikidata.org/entity/Q300049
凱特琳·彭歌,Katherine Pancol,http://www.wikidata.org/entity/Q291235
埃德纳·菲伯,Edna Ferber,http://www.wikidata.org/entity/Q283496
史丹利·費許,Stanley Fish,http://www.wikidata.org/entity/Q303680
叶圣陶,Ye Shengtao,http://www.wikidata.org/entity/Q282412
安塔纳斯·斯梅托纳,Antanas Smetona,http://www.wikidata.org/entity/Q296950
威廉·湯瑪斯·史蒂德,William Thomas Stead,http://www.wikidata.org/entity/Q288301
威廉·加斯,William H. Gass,http://www.wikidata.org/entity/Q304874
扎勒曼·夏扎尔,Zalman Shazar,http://www.wikidata.org/entity/Q299100
柏莉·汤因比,Polly Toynbee,http://www.wikidata.org/entity/Q293249
約翰·貝拉米·福斯特,John Bellamy Foster,http://www.wikidata.org/entity/Q305361
丹尼尔·H·威尔逊,Daniel H. Wilson,http://www.wikidata.org/entity/Q311606
丹尼臣·迪奧利華拉·阿羅祖,Denílson de Oliveira Araújo,http://www.wikidata.org/entity/Q311641
儒尼奧爾,Leovegildo Lins da Gama Júnior,http://www.wikidata.org/entity/Q311424
卡洛斯·梅萨,Carlos Mesa,http://www.wikidata.org/entity/Q312668
卡爾·博蘭尼,Karl Polanyi,http://www.wikidata.org/entity/Q318029
基尔桑·伊柳姆日诺夫,Kirsan Ilyumzhinov,http://www.wikidata.org/entity/Q313594
孟希·阿卜杜拉,Abdullah bin Abdul Kadir,http://www.wikidata.org/entity/Q317767
尼古拉·亚历山大罗维奇·杜勃罗留波夫,Nikolay Dobrolyubov,http://www.wikidata.org/entity/Q311459
弗雷德里克·波爾,Frederik Pohl,http://www.wikidata.org/entity/Q312641
提莫西·艾什,Timothy Garton Ash,http://www.wikidata.org/entity/Q311729
斯特凡·斯塔姆博洛夫,Stefan Stambolov,http://www.wikidata.org/entity/Q313833
格林·贝克,Glenn Beck,http://www.wikidata.org/entity/Q310618
艾爾弗雷德·迪金,Alfred Deakin,http://www.wikidata.org/entity/Q313805
约翰·多斯·帕索斯,John Dos Passos,http://www.wikidata.org/entity/Q312407
约普·登厄伊尔,Joop den Uyl,http://www.wikidata.org/entity/Q318320
阿卜杜拉烏夫·菲特拉提,Abdurrauf Fitrat,http://www.wikidata.org/entity/Q317907
阿貝爾·波泰略,Abel Botelho,http://www.wikidata.org/entity/Q318390
鲍勃·伍德沃德,Bob Woodward,http://www.wikidata.org/entity/Q312782
克劳迪奥·马格里斯,Claudio Magris,http://www.wikidata.org/entity/Q274404
伊莎貝拉·比頓,Isabella Beeton,http://www.wikidata.org/entity/Q287665
克里沙尼·巴隆斯,Krišjānis Barons,http://www.wikidata.org/entity/Q284106
"大杉 栄,",Sakae Ōsugi,http://www.wikidata.org/entity/Q282172
玛丽玻,Mary McLeod Bethune,http://www.wikidata.org/entity/Q291068
艾達·貝爾·韋爾斯,Ida B. Wells,http://www.wikidata.org/entity/Q289428
亞歷山大·多·納西門托,Alexandre do Nascimento,http://www.wikidata.org/entity/Q302262
保羅·羅伯托·法爾考,Paulo Roberto Falcão,http://www.wikidata.org/entity/Q312454
卡爾·羅夫,Karl Rove,http://www.wikidata.org/entity/Q311135
吉莉安·弗琳,Gillian Flynn,http://www.wikidata.org/entity/Q311755
喬治·埃勒里·海耳,George Ellery Hale,http://www.wikidata.org/entity/Q312288
康斯坦丁·帕斯,Konstantin Päts,http://www.wikidata.org/entity/Q299114
彼得罗·阿雷蒂诺,Pietro Aretino,http://www.wikidata.org/entity/Q296272
比爾·布萊森,Bill Bryson,http://www.wikidata.org/entity/Q310155
狄·保加第,Dirk Bogarde,http://www.wikidata.org/entity/Q299190
約翰·甘迺迪·涂爾,John Kennedy Toole,http://www.wikidata.org/entity/Q313739
艾利斯·哈利,Alex Haley,http://www.wikidata.org/entity/Q296069
罗伯特·潘·沃伦,Robert Penn Warren,http://www.wikidata.org/entity/Q312720
羅素·布蘭德,Russell Brand,http://www.wikidata.org/entity/Q296609
西奥多·庞维勒,Théodore de Banville,http://www.wikidata.org/entity/Q312630
里卡多·薩莫拉,Ricardo Zamora,http://www.wikidata.org/entity/Q296337
卡梅伦·克罗,Cameron Crowe,http://www.wikidata.org/entity/Q318287
蕾拉·阿里耶娃,Leyla Aliyeva,http://www.wikidata.org/entity/Q284744
加拿大文化遺產部,Sheila Copps,http://www.wikidata.org/entity/Q276205
理查德·哈蒙德,Richard Hammond,http://www.wikidata.org/entity/Q297265
埃米尔-奥古斯特·沙尔捷,Émile Chartier,http://www.wikidata.org/entity/Q275003
亚历山大·米勒兰,Alexandre Millerand,http://www.wikidata.org/entity/Q274540
克塞尼亚·索布恰克,Kseniya Sobchak,http://www.wikidata.org/entity/Q287099
斯通·菲利普斯,Stone Phillips,http://www.wikidata.org/entity/Q286384
艾爾·傑菲,Al Jaffee,http://www.wikidata.org/entity/Q281728
"秋山豊寬,",Toyohiro Akiyama,http://www.wikidata.org/entity/Q285944
莫里斯·舒曼,Maurice Schumann,http://www.wikidata.org/entity/Q282882
亞歷山卓·巴利科,Alessandro Baricco,http://www.wikidata.org/entity/Q295589
乌代·侯赛因,Uday Hussein,http://www.wikidata.org/entity/Q311916
哈兰·艾里森,Harlan Ellison,http://www.wikidata.org/entity/Q311253
哈维尔·马里亚斯,Javier Marías,http://www.wikidata.org/entity/Q299161
安東尼·普列沃斯,Antoine François Prévost,http://www.wikidata.org/entity/Q311480
布瑞特·哈得,Bret Harte,http://www.wikidata.org/entity/Q301983
戴维·普拉特,David Platt,http://www.wikidata.org/entity/Q312143
拿破仑·希尔,Napoleon Hill,http://www.wikidata.org/entity/Q311644
托斯唐,Tostão,http://www.wikidata.org/entity/Q311407
朱塞培·翁加雷蒂,Giuseppe Ungaretti,http://www.wikidata.org/entity/Q311802
比羅·拉斯洛,László Bíró,http://www.wikidata.org/entity/Q312680
特里斯坦·芭农,Tristane Banon,http://www.wikidata.org/entity/Q292646
約翰·達爾伯格-阿克頓，第一代阿克頓男爵,"John Dalberg-Acton, 1st Baron Acton",http://www.wikidata.org/entity/Q311778
若昂·卡费·菲略,Café Filho,http://www.wikidata.org/entity/Q310209
罗贝托·波拉尼奥,Roberto Bolaño,http://www.wikidata.org/entity/Q297532
羅慕洛·加列戈斯,Rómulo Gallegos,http://www.wikidata.org/entity/Q311401
让-路易·让毕尤斯,Jean-Louis de Rambures,http://www.wikidata.org/entity/Q312523
阿道夫·比奥伊·卡萨雷斯,Adolfo Bioy Casares,http://www.wikidata.org/entity/Q298035
金·費爾比,Kim Philby,http://www.wikidata.org/entity/Q296313
马拉帕尔泰,Curzio Malaparte,http://www.wikidata.org/entity/Q312637
馬塞洛·希拉里奧·皮拉爾·加特邁坦,Marcelo H. del Pilar,http://www.wikidata.org/entity/Q312542
马查多·德·阿西斯,Joaquim Maria Machado de Assis,http://www.wikidata.org/entity/Q311145
费尔南多·萨瓦特尔,Fernando Savater,http://www.wikidata.org/entity/Q317512
裴瑞茲·希爾頓,Perez Hilton,http://www.wikidata.org/entity/Q318108
約翰·里德,John Reed,http://www.wikidata.org/entity/Q310800
迈克·华莱士,Mike Wallace,http://www.wikidata.org/entity/Q325487
乔·罗森塔尔,Joe Rosenthal,http://www.wikidata.org/entity/Q352870
布鲁斯·查特文,Bruce Chatwin,http://www.wikidata.org/entity/Q348916
贝利萨里奥·贝坦库尔·夸尔塔斯,Belisario Betancur,http://www.wikidata.org/entity/Q345571
詹明信,Fredric Jameson,http://www.wikidata.org/entity/Q347362
亚历克斯·琼斯,Alex Jones,http://www.wikidata.org/entity/Q319121
大衛·梅勒,David Mellor,http://www.wikidata.org/entity/Q333537
萊恩·墨菲,Ryan Murphy,http://www.wikidata.org/entity/Q316844
潘岳,Pan Yue,http://www.wikidata.org/entity/Q329841
羅伯特·哈里斯,Robert Harris,http://www.wikidata.org/entity/Q313981
約翰·沃特斯,John Waters,http://www.wikidata.org/entity/Q314926
菲利波·隆巴迪,Filippo Lombardi,http://www.wikidata.org/entity/Q353273
亨利·羅林斯,Henry Rollins,http://www.wikidata.org/entity/Q318509
亚恩·阿蒂斯－贝特朗,Yann Arthus-Bertrand,http://www.wikidata.org/entity/Q314223
卡洛斯·欧赫尼奥·西蒙,Carlos Eugênio Simon,http://www.wikidata.org/entity/Q315317
塔里克·阿里,Tariq Ali,http://www.wikidata.org/entity/Q314787
弗朗索瓦·福雷,François Furet,http://www.wikidata.org/entity/Q318667
曼努埃尔·贝尔格拉诺,Manuel Belgrano,http://www.wikidata.org/entity/Q315507
李奥贝纳广告,Leo Burnett,http://www.wikidata.org/entity/Q326356
李海瓚,Lee Hae Chan,http://www.wikidata.org/entity/Q319920
李大同,Li Datong,http://www.wikidata.org/entity/Q330187
沃尔特·李普曼,Walter Lippmann,http://www.wikidata.org/entity/Q316568
湯米·萬斯,Tommy Vance,http://www.wikidata.org/entity/Q321801
艾萨·德·克罗兹,José Maria de Eça de Queiroz,http://www.wikidata.org/entity/Q316327
莫里斯·布朗修,Maurice Blanchot,http://www.wikidata.org/entity/Q315210
阿諾德·貝內特,Arnold Bennett,http://www.wikidata.org/entity/Q314158
里昂·斯普拉格·德坎普,Lyon Sprague de Camp,http://www.wikidata.org/entity/Q316313
原敬,Hara Takashi,http://www.wikidata.org/entity/Q315553
安德烈斯·帕斯特拉纳·阿朗戈,Andrés Pastrana Arango,http://www.wikidata.org/entity/Q315975
塞尔希奥·戈伊科切亚,Sergio Goycochea,http://www.wikidata.org/entity/Q316205
徐載弼,Soh Jaipil,http://www.wikidata.org/entity/Q319934
本·奥克瑞,Ben Okri,http://www.wikidata.org/entity/Q315362
瓦尔特·韦尔特罗尼,Walter Veltroni,http://www.wikidata.org/entity/Q319547
莫里斯·巴雷斯,Maurice Barrès,http://www.wikidata.org/entity/Q314957
乔瓦尼·斯帕多利尼,Giovanni Spadolini,http://www.wikidata.org/entity/Q332709
伊恩·吉爾摩,"Ian Gilmour, Baron Gilmour of Craigmillar",http://www.wikidata.org/entity/Q333362
哈羅德·布魯姆,Harold Bloom,http://www.wikidata.org/entity/Q345612
希莱尔·贝洛克,Hilaire Belloc,http://www.wikidata.org/entity/Q333106
弗拉基米爾·柯羅連科,Vladimir Korolenko,http://www.wikidata.org/entity/Q335064
查尔斯·肯尼迪,Charles Kennedy,http://www.wikidata.org/entity/Q332950
拉胡尔·玻色,Rahul Bose,http://www.wikidata.org/entity/Q335238
梅爾·費勒,Mel Ferrer,http://www.wikidata.org/entity/Q333475
湯姆·魏克萊,Thomas Wakley,http://www.wikidata.org/entity/Q334239
瑞尼斯,Rainis,http://www.wikidata.org/entity/Q348001
王韬,Wang Tao,http://www.wikidata.org/entity/Q343932
瓦西里·弗拉基米尔阿维奇·贝科夫,Vasil’ Bykaw,http://www.wikidata.org/entity/Q335794
約翰·布臣，第一代特威茲穆爾男爵,"John Buchan, 1st Baron Tweedsmuir",http://www.wikidata.org/entity/Q333004
羅伊·哈特斯利,Roy Hattersley,http://www.wikidata.org/entity/Q333692
索尔斯泰因·帕尔松,Þorsteinn Pálsson,http://www.wikidata.org/entity/Q335707
詹姆斯·艾吉,James Agee,http://www.wikidata.org/entity/Q352963
邁克爾·富特,Michael Foot,http://www.wikidata.org/entity/Q332419
邁克·波蒂略,Michael Portillo,http://www.wikidata.org/entity/Q333525
馬修·帕里斯,Matthew Parris,http://www.wikidata.org/entity/Q334191
Jeton kelmendi,Jeton Kelmendi,http://www.wikidata.org/entity/Q337614
弗朗西·斯亞瑪撒·沃克,Francis Amasa Walker,http://www.wikidata.org/entity/Q324031
尼古拉斯·尚福爾,Nicolas Chamfort,http://www.wikidata.org/entity/Q347891
帕丁頓女男爵瑪嘉烈·傑伊,"Margaret Jay, Baroness Jay of Paddington",http://www.wikidata.org/entity/Q336162
文森特·斯克亞維利,Vincent Schiavelli,http://www.wikidata.org/entity/Q333190
爱金生,Brooks Atkinson,http://www.wikidata.org/entity/Q343916
祈德偉,David Curry,http://www.wikidata.org/entity/Q338176
科尔涅伊·伊万诺维奇·楚科夫斯基,Korney Chukovsky,http://www.wikidata.org/entity/Q347685
罗慕洛·贝坦科尔特,Rómulo Betancourt,http://www.wikidata.org/entity/Q332081
萨姆·阿勒代斯,Sam Allardyce,http://www.wikidata.org/entity/Q334388
朗·雷根,Ron Reagan,http://www.wikidata.org/entity/Q321846
提姆·克拉貝,Tim Krabbé,http://www.wikidata.org/entity/Q352975
信那谈比·拉惹勒南,S. Rajaratnam,http://www.wikidata.org/entity/Q337799
記者,John Wilkes,http://www.wikidata.org/entity/Q333127
亞歷山大·尼爾,A. S. Neill,http://www.wikidata.org/entity/Q316792
亚沙尔·凯末尔,Yaşar Kemal,http://www.wikidata.org/entity/Q327142
喬治·貝爾納諾斯,Georges Bernanos,http://www.wikidata.org/entity/Q315072
埃迪·拉马,Edi Rama,http://www.wikidata.org/entity/Q316901
夏尔·德·高斯特,Charles De Coster,http://www.wikidata.org/entity/Q315176
喬瑟夫·雪利登·拉·芬努,Sheridan Le Fanu,http://www.wikidata.org/entity/Q326467
奇克·赫恩,Chick Hearn,http://www.wikidata.org/entity/Q321638
巴托洛梅·米特雷,Bartolomé Mitre,http://www.wikidata.org/entity/Q314362
拉爾夫·巴克希,Ralph Bakshi,http://www.wikidata.org/entity/Q315441
拉什·林博,Rush Limbaugh,http://www.wikidata.org/entity/Q319072
杰米·海纳曼,Jamie Hyneman,http://www.wikidata.org/entity/Q314110
艾尔·弗兰肯,Al Franken,http://www.wikidata.org/entity/Q319084
米洛斯拉夫·克雷薩,Miroslav Krleža,http://www.wikidata.org/entity/Q325428
莫里·里斯金德,Morrie Ryskind,http://www.wikidata.org/entity/Q323516
西蒙·里夫,Simon Reeve,http://www.wikidata.org/entity/Q328935
賽門·塞巴格·蒙提費歐里,Simon Sebag Montefiore,http://www.wikidata.org/entity/Q315262
阿吉兹·涅辛,Aziz Nesin,http://www.wikidata.org/entity/Q327261
雅博廷斯基,Ze'ev Jabotinsky,http://www.wikidata.org/entity/Q319896
亚当·科利,Adam Curry,http://www.wikidata.org/entity/Q349039
乔·霍尔德曼,Joe Haldeman,http://www.wikidata.org/entity/Q347461
哈里·希勒,Harry Shearer,http://www.wikidata.org/entity/Q345325
大卫·艾克,David Icke,http://www.wikidata.org/entity/Q333118
安德烈·塔尔迪厄,André Tardieu,http://www.wikidata.org/entity/Q346648
彼得·本奇利,Peter Benchley,http://www.wikidata.org/entity/Q333251
托马斯·默顿,Thomas Merton,http://www.wikidata.org/entity/Q335011
法里德·扎卡利亞,Fareed Zakaria,http://www.wikidata.org/entity/Q333425
瑪戈·麥克唐納,Margo MacDonald,http://www.wikidata.org/entity/Q334376
纳达斯·彼得,Péter Nádas,http://www.wikidata.org/entity/Q336698
讓-丹尼斯，孔德·朗熱內,"Jean Denis, comte Lanjuinais",http://www.wikidata.org/entity/Q344816
蒂莫西·雷森,Timothy Raison,http://www.wikidata.org/entity/Q333401
諾利.德.卡斯楚,Noli de Castro,http://www.wikidata.org/entity/Q338324
路易斯·阿尔贝托·拉卡列,Luis Alberto Lacalle,http://www.wikidata.org/entity/Q336253
高文浩,Michael Gove,http://www.wikidata.org/entity/Q333937
詹姆斯·梅,James May,http://www.wikidata.org/entity/Q314504
克里斯蒂安·蒙久,Cristian Mungiu,http://www.wikidata.org/entity/Q314353
保罗·拉法格,Paul Lafargue,http://www.wikidata.org/entity/Q317152
列昂纳多·夏夏,Leonardo Sciascia,http://www.wikidata.org/entity/Q317142
勞倫斯·費爾林希提,Lawrence Ferlinghetti,http://www.wikidata.org/entity/Q314269
喬治·蓋洛普,George Gallup,http://www.wikidata.org/entity/Q315542
小约翰·肯尼迪,"John F. Kennedy, Jr.",http://www.wikidata.org/entity/Q316064
羅伯特·克里斯多,Robert Christgau,http://www.wikidata.org/entity/Q314382
雅克·皮埃爾·布里索,Jacques Pierre Brissot,http://www.wikidata.org/entity/Q314984
伊凡·法蘭科,Ivan Franko,http://www.wikidata.org/entity/Q332462
蘭迪·紐曼,Randy Newman,http://www.wikidata.org/entity/Q318475
阿波里納里奧·馬比尼,Apolinario Mabini,http://www.wikidata.org/entity/Q318481
"渡辺美智雄,",Michio Watanabe,http://www.wikidata.org/entity/Q321776
赫布兰德·巴克,Gerbrand Bakker,http://www.wikidata.org/entity/Q330736
久洛伊·伊什特萬,István Gyulai,http://www.wikidata.org/entity/Q329173
卡雷尔·爱尔本,Karel Jaromír Erben,http://www.wikidata.org/entity/Q352914
奧古斯特·舍諾阿,August Šenoa,http://www.wikidata.org/entity/Q347672
威廉·勞倫斯·夏伊勒,William L. Shirer,http://www.wikidata.org/entity/Q327287
德維克,Anton Delvig,http://www.wikidata.org/entity/Q327015
畢飛宇,Bi Feiyu,http://www.wikidata.org/entity/Q327407
禤傑思,Chris Huhne,http://www.wikidata.org/entity/Q332540
艾爾弗雷德·哈姆斯沃思，第一代諾思克利夫子爵,"Alfred Harmsworth, 1st Viscount Northcliffe",http://www.wikidata.org/entity/Q335193
費尼希斯·迪·摩賴斯,Vinícius de Moraes,http://www.wikidata.org/entity/Q333856
马克·斯坦恩,Mark Steyn,http://www.wikidata.org/entity/Q332357
塔里克·阿齐兹,Tariq Aziz,http://www.wikidata.org/entity/Q315214
正冈子规,Masaoka Shiki,http://www.wikidata.org/entity/Q315152
细川护熙,Morihiro Hosokawa,http://www.wikidata.org/entity/Q315555
亚历山大·博格丹诺夫,Alexander Bogdanov,http://www.wikidata.org/entity/Q335142
亚诺什·奥洛尼,János Arany,http://www.wikidata.org/entity/Q316556
伊安·麥克勞德,Iain Macleod,http://www.wikidata.org/entity/Q333182
伊斯梅爾 伽斯皮拉里,Ismail Gasprinski,http://www.wikidata.org/entity/Q335495
克里斯·葛瑞林,Chris Grayling,http://www.wikidata.org/entity/Q337453
何塞·卡洛斯·马里亚特吉,José Carlos Mariátegui,http://www.wikidata.org/entity/Q335544
卡尔·伯恩斯坦,Carl Bernstein,http://www.wikidata.org/entity/Q319967
安德森·库珀,Anderson Cooper,http://www.wikidata.org/entity/Q316997
尼格爾·勞森,Nigel Lawson,http://www.wikidata.org/entity/Q335078
弗朗索瓦·卡万纳,François Cavanna,http://www.wikidata.org/entity/Q324820
查尔斯·诺迪埃,Charles Nodier,http://www.wikidata.org/entity/Q336010
朱尔·罗曼,Jules Romains,http://www.wikidata.org/entity/Q334983
朴宪永,Pak Hon-yong,http://www.wikidata.org/entity/Q334297
科佐耶夫·阿爾森,Arsen Kotsoyev,http://www.wikidata.org/entity/Q332699
約翰·寶寧,John Bowring,http://www.wikidata.org/entity/Q332508
約翰·莫萊，第一代布萊克本的莫萊子爵,"John Morley, 1st Viscount Morley of Blackburn",http://www.wikidata.org/entity/Q333519
西格弗里德·韋貝克,Siegfried Verbeke,http://www.wikidata.org/entity/Q317015
阿特·包可華,Art Buchwald,http://www.wikidata.org/entity/Q319342
迈克尔·莫里斯·基拉宁,"Michael Morris, 3rd Baron Killanin",http://www.wikidata.org/entity/Q320604
雷蒙德·哈第蓋,Raymond Radiguet,http://www.wikidata.org/entity/Q333615
馬贊·德納,Mazen Dana,http://www.wikidata.org/entity/Q337645
丹尼尔·贝尔,Daniel Bell,http://www.wikidata.org/entity/Q316330
繆勒,Müller,http://www.wikidata.org/entity/Q381729
庫爾特·韋斯特加德,Kurt Westergaard,http://www.wikidata.org/entity/Q360827
犬養毅,Inukai Tsuyoshi,http://www.wikidata.org/entity/Q354687
"福沢 諭吉,",Fukuzawa Yukichi,http://www.wikidata.org/entity/Q355447
沃尔特·白芝霍特,Walter Bagehot,http://www.wikidata.org/entity/Q369022
瑪麗·埃斯梅拉達公主,Princess Maria-Esméralda of Belgium,http://www.wikidata.org/entity/Q371203
米克沙特·卡尔曼,Kálmán Mikszáth,http://www.wikidata.org/entity/Q350552
荣赫鹏,Francis Younghusband,http://www.wikidata.org/entity/Q353816
阿道夫·奧克斯,Adolph Ochs,http://www.wikidata.org/entity/Q365489
霍華德·雅各布森,Howard Jacobson,http://www.wikidata.org/entity/Q357929
马克·鲍尔,Mark Boal,http://www.wikidata.org/entity/Q370765
路易·布朗,Louis Blanc,http://www.wikidata.org/entity/Q355112
傑克·威爾許,Jack Welch,http://www.wikidata.org/entity/Q355314
乔治·蒙博,George Monbiot,http://www.wikidata.org/entity/Q390147
伊戈尔·巴甫留科,Ihor Pavlyuk,http://www.wikidata.org/entity/Q380424
伊日·丁斯特比尔,Jiří Dienstbier,http://www.wikidata.org/entity/Q375208
哈羅德·亞伯拉罕,Harold Abrahams,http://www.wikidata.org/entity/Q380887
張泽相,Chang Taek-sang,http://www.wikidata.org/entity/Q379662
查爾斯·羅伯茨·斯瓦特,Charles Robberts Swart,http://www.wikidata.org/entity/Q380398
班尼·莫里斯,Benny Morris,http://www.wikidata.org/entity/Q374803
約卡伊,Mór Jókai,http://www.wikidata.org/entity/Q379621
艾格尼丝·史沫特莱,Agnes Smedley,http://www.wikidata.org/entity/Q394649
艾德溫·珀西·惠普爾,Edwin Percy Whipple,http://www.wikidata.org/entity/Q377651
阿倫漢臣,Alan Hansen,http://www.wikidata.org/entity/Q374189
黄金辉,Wee Kim Wee,http://www.wikidata.org/entity/Q399998
亞瑟·丹托,Arthur Danto Lindo,http://www.wikidata.org/entity/Q365129
弗雷德里克·勞·奧姆斯特德,Frederick Law Olmsted,http://www.wikidata.org/entity/Q364187
菲利浦·阿希葉,Philippe Ariès,http://www.wikidata.org/entity/Q434571
勞倫斯·萊特,Lawrence Wright,http://www.wikidata.org/entity/Q353893
提姆·海瑟林頓,Tim Hetherington,http://www.wikidata.org/entity/Q439394
罗伯特·理查德森,Robert Richardson,http://www.wikidata.org/entity/Q364017
米哈伊尔·米哈伊洛维奇·左琴科,Mikhail Zoshchenko,http://www.wikidata.org/entity/Q360507
艾伦·约翰斯顿,Alan Johnston,http://www.wikidata.org/entity/Q362240
何塞·多诺索,José Donoso,http://www.wikidata.org/entity/Q439761
大卫·弗罗斯特,David Frost,http://www.wikidata.org/entity/Q380865
大卫·克罗斯,David Cross,http://www.wikidata.org/entity/Q362332
丹尼爾·珀爾,Daniel Pearl,http://www.wikidata.org/entity/Q357936
"厳本善治,",Iwamoto Yoshiharu,http://www.wikidata.org/entity/Q360801
埃爾文·布魯克斯·懷特,E. B. White,http://www.wikidata.org/entity/Q361617
安德烈·巴赞,André Bazin,http://www.wikidata.org/entity/Q362544
塞巴斯蒂昂·萨尔加多,Sebastião Salgado,http://www.wikidata.org/entity/Q358158
弗朗西斯·彻奇,Francis Pharcellus Church,http://www.wikidata.org/entity/Q356856
威廉·羅伊·葛里森,William Lloyd Garrison,http://www.wikidata.org/entity/Q360155
約翰·基甘,John Keegan,http://www.wikidata.org/entity/Q363722
艾曼纽·穆尼埃,Emmanuel Mounier,http://www.wikidata.org/entity/Q351359
茅盾,Mao Dun,http://www.wikidata.org/entity/Q358494
菲利普王子,"Prince Philippe, Count of Paris",http://www.wikidata.org/entity/Q354477
阿爾弗雷德·米爾納,"Alfred Milner, 1st Viscount Milner",http://www.wikidata.org/entity/Q356361
阿米里·巴拉卡,Amiri Baraka,http://www.wikidata.org/entity/Q354783
亨利·乔治,Henry George,http://www.wikidata.org/entity/Q355245
伊利亚·爱伦堡,Ilya Ehrenburg,http://www.wikidata.org/entity/Q348497
大衛·布朗 (製片人),David Brown,http://www.wikidata.org/entity/Q369175
乔伊·斯摩伍德,Joey Smallwood,http://www.wikidata.org/entity/Q365496
哥敦·派克斯,Gordon Parks,http://www.wikidata.org/entity/Q365682
史蒂夫·杜斯,Steve Doocy,http://www.wikidata.org/entity/Q384030
強·克拉庫爾,Jon Krakauer,http://www.wikidata.org/entity/Q368337
朱尔斯·盖德,Jules Guesde,http://www.wikidata.org/entity/Q379699
提姆·拉瑟特,Tim Russert,http://www.wikidata.org/entity/Q370747
