label,cityLabel,countryLabel
巴特號武裝運輸艦,USS Butte,United States of America
布洛克島號護衛航空母艦,USS Block Island,United States of America
布里斯科號武裝運輸艦,USS Briscoe,United States of America
戴德號武裝運輸艦,USS Dade,United States of America
明斯克號航空母艦,Soviet aircraft carrier Minsk,People's Republic of China
謝多夫號帆船,Sedov,Russia
埃姆登号轻巡洋舰,SMS Emden,German Empire
奈維爾號武裝運輸艦,USS Neville (APA-9),United States of America
約瑟夫·T·迪克曼號武裝運輸艦,USS Joseph T. Dickman,United States of America
約翰·潘恩號武裝運輸艦,USS John Penn,United States of America
約克鎮號航空母艦,USS Yorktown,United States of America
麥克拉斯基號,USS McClusky,United States of America
丹尼士獵鷹巴士,Dennis Falcon,United Kingdom
戈本號戰鬥巡洋艦,SMS Goeben,German Empire
帝國戰爭博物館貝爾法斯特號館,HMS Belfast,United Kingdom
冰川丸,Hikawa Maru,Japan
北卡羅萊納號戰艦,USS North Carolina,United States of America
大膽號戰艦 (1912),HMS Audacious,United Kingdom
彭薩科拉號重巡洋艦 (CA-24),USS Pensacola,United States of America
凱沃爾號,Italian battleship Conte di Cavour,Nazi Germany
拉布恩号驱逐舰,USS Laboon,United States of America
亨利科號武裝運輸艦,USS Henrico,United States of America
赫尔戈兰号战列舰,SMS Helgoland,German Empire
海洋自主號,MS Liberty of the Seas,Norway
布呂歇爾號裝甲巡洋艦,SMS Blücher,Germany
列星頓號航空母艦,USS Lexington,United States of America
卡爾文森號航空母艦,USS Carl Vinson,United States of America
海洋珠寶號,MS Jewel of the Seas,Germany
NOAA-19,NOAA-19,United States of America
海洋珠寶號,MS Jewel of the Seas,Norway
大黃蜂號航空母艦,USS Hornet,United States of America
Z3馬克斯·舒爾茨號驅逐艦,German destroyer Z3 Max Schultz,Nazi Germany
阿伽門農號戰艦,HMS Agamemnon,United Kingdom
西班牙国铁103型电力动车组,AVE Class 103,Spain
普林斯頓號航空母艦,USS Princeton,United States of America
諾曼地號飛彈巡洋艦,USS Normandy,United States of America
海洋獨立號,MS Independence of the Seas,Norway
奧里斯卡尼號航空母艦,USS Oriskany,United States of America
挪威翡翠號,Norwegian Jade,Germany
亞特蘭大號輕巡洋艦,USS Atlanta,United States of America
賓夕法尼亞號戰艦,USS Pennsylvania,United States of America
切薩雷號,Italian battleship Giulio Cesare,Kingdom of Italy
防衛號戰艦 (1763),HMS Defence,Denmark
霍巴特號驅逐艦,HMAS Hobart,Australia
加里宁 K-7,Kalinin K-7,Soviet Union
千歲號航空母艦,Japanese aircraft carrier Chitose,Japan
阿西乐特快,Acela Express,United States of America
亞利桑那號戰艦,USS Arizona,United States of America
桑加蒙號,USS Sangamon,United States of America
碉堡山號飛彈巡洋艦,USS Bunker Hill,United States of America
