label,riverLabel,countryLabel
拉各斯潟湖,Lagos Lagoon,Nigeria
納魯巴爾水力發電廠,Nalubaale Hydroelectric Power Station,Uganda
沙希德阿巴斯普尔大坝,Shahid Abbaspour Dam,Iran
埃尔切克湖,Lake Erçek,Turkey
蒙德湖,Mondsee,Austria
西湖,West Lake,People's Republic of China
阳澄湖,Yangcheng Lake,People's Republic of China
布科沃湖,Jezioro Bukowo,Poland
莫爾森湖,Molson Lake,Canada
艾比湖,Aibi Lake,People's Republic of China
草海,Caohai Lake,People's Republic of China
塞內卡湖,Seneca Lake,United States of America
丕平湖,Lake Pepin,United States of America
瓦雷澤湖,Lake Varese,Italy
慶州東宮,Anapji,South Korea
薩潘賈湖,Lake Sapanca,Turkey
胡里庫塔湖,Juri Quta,Bolivia
杰里德大盐湖,Chott el Djerid,Tunisia
歐克萊爾湖,Wiyâshâkimî Lake,Canada
埃沃龍湖,Lake Evoron,Russia
普埃洛湖,Puelo Lake,Argentina
葉利納湖,Q2471853,Belarus
奧列利湖,Lake Orel,Russia
卡爾瓦科查湖,Lake Carhuacocha,Peru
圖洛斯湖,Lake Tulos,Russia
满拉水利枢纽工程,Q1890524,People's Republic of China
普法芬湖,Pfaffenteich,Germany
錫皮韋斯克湖,Sipiwesk Lake,Canada
富萨罗湖,Fusaro Lake,Italy
月牙湖 (華盛頓州),Lake Crescent,United States of America
炭湖,Laguna del Carbón,Argentina
锦屏一级水电站,Jinping-I Hydropower Station,People's Republic of China
肖爾黑文計劃,Shoalhaven Scheme,Australia
海格湖,Lake Hayq,Ethiopia
鄂依貢湖,Oigon Lake,Mongolia
尤格拉斯湖,Jugla Lake,Latvia
網走湖,Lake Abashiri,Japan
懷拉拉帕湖,Lake Wairarapa,New Zealand
普蘭湖,Plansee,Austria
帕茨夸羅湖,Lake Pátzcuaro,Mexico
唐家山堰塞湖,Tangjiashan Lake,People's Republic of China
松花湖,Q837876,People's Republic of China
奧哈庫里湖,Lake Ohakuri,New Zealand
帕拉科查湖,Palcacocha Lake,Peru
維尼亞馬爾卡湖,Wiñaymarka Lake,Peru
特爾諾瓦奇科湖,Trnovačko Lake,Montenegro
維尼亞馬爾卡湖,Wiñaymarka Lake,Bolivia
突尼斯湖,Lake of Tunis,Tunisia
埃維湖,Lake Evijärvi,Finland
格魯扎湖,Gruža Lake,Serbia
埃基特基湖,Ekityki Lake,Russia
埃斯魯姆湖,Lake Esrum,Denmark
菲昂加湖,Lake Fianga,Chad
埃爾勞夫湖,Erlaufsee,Austria
博隆湖,Lake Bolon,Russia
皮海湖,Lake Pyhäselkä,Finland
庫圖爾撞擊坑,Couture crater,Canada
米斯塔斯汀隕石坑,Mistastin crater,Canada
清塘,Clean Ponds,Russia
薩米恩托湖,Sarmiento Lake,Chile
普拉特利艾湖,Lake Plateliai,Lithuania
菲昂加湖,Lake Fianga,Cameroon
奈瓦夏湖,Lake Naivasha,Kenya
微山湖,Nansi Lake,People's Republic of China
希利尔湖,Lake Hillier,Australia
古农湖大坝决堤事故,Situ Gintung,Indonesia
卡武爾瓜湖,Caburgua Lake,Chile
梅德維湖,Miedwie,Poland
伊爾湖,Irrsee,Austria
克澤諾亞姆湖,Lake Kezenoyam,Russia
阿布努湖,Lake Abrau,Russia
天生桥一级水电站,Wanfenghu,People's Republic of China
中庫伊托湖,Q1894057,Russia
諾托澤羅湖,Lake Notozero,Russia
卡特馬科潟湖,Laguna Catemaco,Mexico
阿米斯克湖,Amisk Lake,Canada
萊吉亞湖,Lejía Lake,Chile
丘赫洛馬湖,Lake Chukhloma,Russia
薩卡米湖,Lac Sakami,Canada
維維湖,Lake Vivi,Russia
格倫德爾湖,Grundlsee,Austria
普勞厄湖,Plauer See,Germany
星云湖,Xingyun Lake,People's Republic of China
人工湖,Lake Chagan,Kazakhstan
基維湖,Kivijärvi,Finland
烏蘭湖,Q2462331,Mongolia
加略坎塔湖,Laguna de Gallocanta,Spain
索巴奇耶湖,Q3215207,Russia
蘭加諾湖,Lake Langano,Ethiopia
阿劳特拉湖,Lake Alaotra,Madagascar
拉茲納湖,Lake Razna,Latvia
奧盧湖,Oulujärvi,Finland
牛津湖,Oxford Lake,Canada
切巴爾庫爾湖,Chebarkul Lake,Russia
斯捷爾日湖,Lake Sterzh,Russia
莫戈托耶沃湖,Lake Mogotoyevo,Russia
Água Vermelha 水壩,Alicurá Dam,Argentina
克盧恩湖,Kluane Lake,Canada
庫特內湖,Kootenay Lake,Canada
曼尼亞斯湖,Lake Kuş,Turkey
布宜诺斯艾利斯湖,Lake General Carrera/Buenos Aires,Argentina
布宜诺斯艾利斯湖,Lake General Carrera/Buenos Aires,Chile
弗亞洛澤羅湖,Lake Vyalozero,Russia
馬爾杜湖,Lake Maardu,Estonia
金字塔湖,Pyramid Lake,United States of America
烏德利湖,Lake Udyl,Russia
八松错,Pagsum Lake,People's Republic of China
哈威亞湖,Lake Hawea,New Zealand
米斯塔西尼湖,Lake Mistassini,Canada
切科湖,Lake Cheko,Russia
Lac de Payolle,Lac de Payolle,France
維雷勒湖,Lake Virelles,Belgium
哈伊爾湖,Lake Khaiyr,Russia
格拉斯米爾湖,Grasmere,United Kingdom
聖拉斐爾潟湖,San Rafael Lagoon,Chile
希伯根湖,Hebgen Lake,United States of America
Timiskaming湖,Lake Timiskaming,Canada
麥當勞水壩,McDonald Dam failure,United States of America
布斯塔赫湖,Lake Bustakh,Russia
布倫內爾湖,Brennersee,Austria
斯托爾普湖,Stolpsee,Germany
台特玛湖,Q1728916,People's Republic of China
蓝潟湖 (冰岛),Blue Lagoon,Iceland
巴溫特湖,Baunt,Russia
艾爾默湖,Aylmer Lake,Canada
延基韦湖,Llanquihue Lake,Chile
法貝爾湖,Faber Lake,Canada
巴林戈湖,Lake Baringo,Kenya
斯波羅夫斯科耶湖,Q2498838,Belarus
米亞傑爾湖,Q2498848,Belarus
內梅魯特湖,Lake Nemrut,Turkey
高薩湖,Gosauseen,Austria
葉澤里采湖,Lake Ezerische,Belarus
薩納夫里亞湖,Sanabria Lake,Spain
紐克湖,Lake Nyuk,Russia
奧宰羅斯湖,Ozeros,Greece
月牙泉,Crescent Lake,People's Republic of China
維爾馬亞爾維湖,Virmajärvi,Russia
格里布尼茨湖,Griebnitzsee,Germany
維爾馬亞爾維湖,Virmajärvi,Finland
宋卡湖,Songkhla Lake,Thailand
溫博澤羅湖,Lake Umbozero,Russia
哈爾施塔特湖,Hallstätter See,Austria
普里姆羅斯湖,Primrose Lake,Canada
小黑塞洛赫湖,Q1746836,Germany
尤爾希米亞爾維湖,Lake Yurkhyamyayarvi,Russia
阿盧米內湖,Alumine Lake,Argentina
哈爾湖,Khar Lake,Mongolia
拉馬湖,Lake Lama,Russia
皮亞奧澤羅湖,Lake Pyaozero,Russia
巴扎萊季湖,Bazaleti Lake,Georgia
弗羅比舍湖,Frobisher Lake,Canada
西巴亞湖,Lake Sibhayi,South Africa
Bento Munhoz 水力發電廠,Bento Munhoz Hydroelectric Plant,Brazil
拉瑙湖,Lake Lanao,Philippines
密林湖,Lagoa Mirim,Uruguay
密林湖,Lagoa Mirim,Brazil
薩特帕拉湖,Satpara Lake,Pakistan
巴斯昆恰克湖,Lake Baskunchak,Russia
馬達塔帕湖,Madatapa Lake,Georgia
池田湖,Lake Ikeda,Japan
克萊爾湖,Lake Claire,Canada
克洛派內爾湖,Klopeiner See,Austria
庫默羅湖,Kummerower See,Germany
皮赫拉亞韋西湖,Pihlajavesi,Finland
戈茲湖,Gods Lake,Canada
錢尼湖,Lake Chany,Russia
加爾德諾湖,Lake Gardno,Poland
塞布湖,Lake Sebu,Philippines
托塔湖,Lake Tota,Colombia
別拉耶湖,Q2045112,Belarus
庫邊斯科耶湖,Lake Kubenskoye,Russia
卡拉韋西湖,Kallavesi,Finland
拉本克爾湖,Labynkyr Lake,Russia
勞達赫湖,Laudachsee,Austria
大拉布湖,Großer Labussee,Germany
富施爾湖,Fuschlsee,Austria
普雷塞格爾湖,Pressegger See,Austria
烏瑟林湖,Useriner See,Germany
六角池,Hexagon pool,Israel
吉耶尔湖,Lac de Guiers,Senegal
薩瑟克湖,Lake Sasykkol,Kazakhstan
马尼图湖,Lake Manitou,Canada
阿爾巴內爾湖,Lake Albanel,Canada
夏莫澤羅湖,Lake Syamozero,Russia
斯維爾湖,Q2987057,Belarus
奧博列湖,Q2047820,Belarus
巴托里諾湖,Q2044723,Belarus
帕利克湖,Q2065818,Belarus
艾拉格湖,Airag Lake,Mongolia
巴法湖,Lake Bafa Nature Park,Turkey
基濟湖,Lake Kizi,Russia
尾瀨,Ozegahara,Japan
托羅湖,Del Toro Lake,Chile
多伊扎湖,Q2045106,Belarus
盧巴尼湖,Q2080644,Belarus
博爾門湖,Bolmen,Sweden
泰基爾吉奧爾湖,Lake Techirghiol,Romania
巴拉南湖,Lake Balanan,Philippines
上特魯姆湖,Obertrumer See,Austria
謝涅日湖,Senezh Lake,Russia
阿帕纳斯湖,Lake Apanás,Nicaragua
奈西湖,Näsijärvi,Finland
佩庫利涅伊湖,Q2031293,Russia
米亞斯特羅湖,Q2044195,Belarus
梅普里卡湖,Lake Mapourika,New Zealand
科爾維茨科耶湖,Lake Kolvitskoye,Russia
托多斯洛斯桑托斯湖,Todos los Santos Lake,Chile
卡米盧夸克湖,Kamilukuak Lake,Canada
庫切爾拉湖,Lake Kucherla,Russia
沃爾夫岡湖,Wolfgangsee,Austria
喬爾諾耶湖,Q2080584,Belarus
塞爾溫湖,Selwyn Lake,Canada
別廖湖,Q815646,Russia
莫勒湖,Loch Morar,United Kingdom
屈韋西湖,Kyyvesi,Finland
萊斯蒂湖,Lake Lestijärvi,Finland
凱泰萊湖,Lake Keitele,Finland
魯奧韋西湖,Lake Ruovesi,Finland
托姆索克水力發電廠,Taum Sauk Hydroelectric Power Station,United States of America
馬維爾湖,Lac Marville,France
倶多樂湖,Lake Kuttara,Japan
馬特爾湖,Lac La Martre,Canada
卡諾澤羅湖,Lake Kanozero,Russia
伊莉科湖,Lake Yliki,Greece
喀纳斯湖,Kanas Lake,People's Republic of China
莫勒帕湖,Lake Maurepas,United States of America
桑迪湖,Sandy Lake,Canada
南印第安湖,Southern Indian Lake,Canada
普萊格林湖,Playgreen Lake,Canada
蒙特利爾湖,Montreal Lake,Canada
萊達爾湖,Rydal Water,United Kingdom
皮亞西諾湖,Lake Pyasino,Russia
Caruachi 水壩,Caruachi Dam,Venezuela
科夫日斯科耶湖,Lake Kovzhskoye,Russia
利西馬希亞湖,Lake Lysimachia,Greece
九鲤湖,Q1689700,People's Republic of China
亞斯凱德湖,Yathkyed Lake,Canada
利斯納湖,Q2044795,Belarus
莫托爾湖,Q2039508,Belarus
馬隆貝湖,Lake Malombe,Malawi
布萊克湖 (薩斯喀徹溫省),Black Lake,Canada
浣熊山抽水蓄能發電廠,Raccoon Mountain Pumped-Storage Plant,United States of America
艾丁湖,Ayding Lake,People's Republic of China
瓦爾代湖,Lake Valdayskoye,Russia
馬塔納湖,Lake Matano,Indonesia
南沃拉薩湖,Q2072331,Belarus
博布羅維奇斯科耶湖,Q2080668,Belarus
阿托拉瓦湖,Q2088583,Belarus
巴森斯韋特湖,Bassenthwaite Lake,United Kingdom
奧伊金斯湖,O'Higgins/San Martín Lake,Argentina
奧伊金斯湖,O'Higgins/San Martín Lake,Chile
骆驼湖,Luotuo Hu,People's Republic of China
阿瓦薩湖,Lake Awasa,Ethiopia
涅戈欽湖,Lake Niegocin,Poland
斑点湖,Spotted Lake,Canada
貝爾湖,Buir Lake,People's Republic of China
科雷萬湖,Q2446016,Russia
比靈斯水庫,Billings Reservoir,Brazil
瓦勒湖,Q2542762,Austria
蘇奧湖,Suojarwi,Russia
海特爾萬格爾湖,Heiterwanger See,Austria
福尔根湖,Forggensee,Germany
基泰湖,Q4222380,Ukraine
巴坎斯湖,Bakans,Latvia
达里诺尔,Dalai Nur,People's Republic of China
特格爾湖,Lake Tegel,Germany
庫亞利尼克湖,Kuyalnik Estuary,Ukraine
魏森湖,Weissensee,Austria
额吉湖,Ögii Lake,Mongolia
小葉拉夫諾耶湖,Q3565950,Russia
布盧赫塔湖,Q3565929,Russia
薩爾泰姆湖,Q3565978,Russia
切爾諾庫利因斯卡埃湖,Q3565914,Russia
卡季湖,Q3565919,Russia
尼克遜撞擊坑,Nicholson crater,Canada
迪欣湖活動中心,Inspiration Lake,People's Republic of China
恩戈齊火山,Lake Ngozi,Tanzania
科阿特佩克湖,Coatepeque Caldera,El Salvador
小兴凯湖,Q3553098,People's Republic of China
尤坎本湖,Lake Eucumbene,Australia
瓜塔維塔湖,Lake Guatavita,Colombia
印多吉湖,Indawgyi Lake,Myanmar
揚卡內洛湖,Llancanelo Lake,Argentina
埃迪翁達湖,Laguna Hedionda,Bolivia
懷卡雷湖,Lake Waikare,New Zealand
庫古爾盧伊湖,Kugurluy,Ukraine
斯維佳亞濟湖,Q2662419,Belarus
伊瓜克湖,Lake Iguaque,Colombia
維格雷湖,Wigry Lake,Poland
迪亞塔斯湖,Lake Diatas,Indonesia
科伊帕薩湖,Coipasa Lake,Bolivia
古西諾耶湖,Lake Gusinoye,Russia
阿特湖,Attersee,Austria
耶爾喬湖,Yelcho Lake,Chile
盧菲拉湖,Lake Tshangalele,Democratic Republic of the Congo
錫莫湖,Simojärvi,Finland
丘濟亞夫爾湖,Lake Chudzyavr,Russia
特爾金白湖,Terkhiin Tsagaan Lake,Mongolia
居延海,Juyan Lake Basin,People's Republic of China
巴爾杜卡湖,Q2662316,Belarus
白洋淀,Baiyang Lake,People's Republic of China
努亞瑪湖,Lake Nuijamaa,Russia
伊卡茲尼湖,Lake Ikazn,Belarus
努亞瑪湖,Lake Nuijamaa,Finland
法吉賓湖,Lake Faguibine,Mali
迪巴瓦赫湖,Lake Dibawah,Indonesia
下查干湖,Dood Tsagaan Lake,Mongolia
蓮池潭,Lotus Pond,Taiwan
郭扎错,Guozha Lake,People's Republic of China
羅托艾拉湖,Lake Rotoaira,New Zealand
瘦西湖,Slender West Lake,People's Republic of China
豪基韋西湖,Haukivesi,Finland
皮納圖博湖,Lake Pinatubo,Philippines
尼古拉斯湖,Nikolassee,Germany
查波湖,Chapo Lake,Chile
伊姆沙拉茨湖,Q3917287,Belarus
卡拉錫克湖,Q3917321,Belarus
維利奇尼亞湖,Q3917288,Belarus
阿庫尼奧克湖,Q3917283,Belarus
乌伦古湖,Ulungur Lake,People's Republic of China
清澈湖,Qingche Hu,People's Republic of China
巴爾杜奇察湖,Q3917285,Belarus
锦屏二级水电站,Jinping-II Hydropower Station,People's Republic of China
布拉多尔湖,Bras d'Or Lake,Canada
毛恩湖,Mauensee,Switzerland
奇利亞湖,Q3565889,Russia
沙爾湖,Schaalsee,Germany
赛里木湖,Sayram Lake,People's Republic of China
蒂蒂湖,Titisee,Germany
利耶帕亞湖,Liepāja lake,Latvia
克伊傑伊茲湖,Lake Köyceğiz,Turkey
維戈諾先斯科耶湖,Vyhanaščanskaje Lake,Belarus
弗蘭克利水庫,Frankley Reservoir,United Kingdom
德勒湖,Dörgön Lake,Mongolia
科達湖,Q4226128,Russia
卡特拉布赫湖,Q4217412,Ukraine
圖爾莫澤羅湖,Q2026697,Russia
桑根達來湖,Sangiin Dalai Lake,Mongolia
卡多斯諾湖,Q4207322,Russia
卡里耶爾湖,Q4216425,Russia
卡爾塔爾湖,Q4216138,Ukraine
克洛澤羅湖,Lake Kenozero,Russia
科若澤羅湖,Lake Kozhozero,Russia
辛卡拉克湖,Lake Singkarak,Indonesia
約瑟夫湖,Lac Joseph,Canada
卡爾特薩希湖,Kartsakhi Lake,Turkey
卡爾特薩希湖,Kartsakhi Lake,Georgia
米拉湖,Mille Lacs Lake,United States of America
哈巴尼亚湖,Lake Habbaniyah,Iraq
班韋烏盧湖,Lake Bangweulu,Zambia
勞特塔瓦爾湖,Lake Laut Tawar,Indonesia
拉瑙湖,Lake Ranau,Indonesia
拉瓦珀寧湖,Lake Rawa Pening,Indonesia
梅爾科埃湖,Q1600939,Russia
米格爾湖,Müggelsee,Germany
布盧諾斯湖,Bluenose Lake,Canada
奧西阿赫湖,Lake Ossiach,Austria
施瓦爾茨湖,Schwarzsee,Switzerland
武利斯梅尼湖,Lake Voulismeni,Greece
阿哲格爾湖,Lake Acıgöl,Turkey
諾沃澤羅湖,Lake Novozero,Russia
馬科夫斯科埃湖,Q912150,Russia
塞林蓋湖,Lake Sélingué,Mali
天池,Heaven Lake,People's Republic of China
亞尼斯湖,Lake Yanisyarvi,Russia
基舍澤爾斯湖,Ķīšezers,Latvia
諾登舍爾德湖,Lake Nordenskjöld,Chile
藍湖,Blue Lake,New Zealand
庫奧雷韋西湖,Lake Kuorevesi,Finland
水之宫殿,charminar,India
奧通湖,Lake Otún,Colombia
小漢泰卡湖,Chantaica,Russia
阿勒湖,Arresø,Denmark
馬伊恩東貝湖,Lake Mai-Ndombe,Democratic Republic of the Congo
托波澤羅湖,Lake Topozero,Russia
馬斯吉德蘇萊曼水壩,Masjed Soleyman Dam,Iran
霍爾達亞湖,Wholdaia Lake,Canada
雷奇湖,Lake Rychy,Belarus
蒂里湖,Tyrifjorden,Norway
恩納代湖,Ennadai Lake,Canada
瓦納皮特湖,Lake Wanapitei,Canada
雷奇湖,Lake Rychy,Latvia
索斯諾沃埃湖,Q3503365,Russia
米斯坎蒂湖,Laguna Miscanti,Chile
格拉西爾湖,Glaciar Lake,Bolivia
淀山湖,Dianshan Lake,People's Republic of China
奔犛盧姆,Yak Loum,Cambodia
瑟馬米什湖,Lake Sammamish,United States of America
斯納戈夫湖,Lake Snagov,Romania
小博爾齊克湖,Maly Boltsik,Belarus
大博爾齊克湖,Vyaliki Boltsik,Belarus
帕紹澤羅湖,Pashozero Lake,Russia
皮丘拉湖,Lake Pichola,India
皮羅斯湖,Q3561840,Russia
格盧布利亞湖,Q2666609,Belarus
地震湖,Quake Lake,United States of America
貝爾湖,Buir Lake,Mongolia
艾克湖,Aike,Kazakhstan
艾克湖,Aike,Russia
丹澤湖,Lake Tanzawa,Japan
田貫湖,Lake Tanuki,Japan
齊馬南佩楚察湖,Lake Tsimanampetsotsa,Madagascar
涅切里察湖,Q4318313,Russia
盧奇諾湖,Q4270257,Russia
洛克諾沃湖,Q4265789,Russia
托爾馬切夫湖,Q4332106,Russia
台爾明湖,Telmen Lake,Mongolia
宝峰湖,Baofeng lake,People's Republic of China
伊帕卡萊湖,Ypacaraí Lake,Paraguay
卡尼里湖,Lake Kaniere,New Zealand
瓜丘納湖,Guachuna Lake,Bolivia
庫圖布湖,Lake Kutubu,Papua New Guinea
西維納科查湖,Lake Sibinacocha,Peru
坦佩湖,Lake Tempe,Indonesia
凱斯穆湖,Lake Käsmu,Estonia
卡瓦季湖,Lake Kavadi,Estonia
基塞湖,Kisejärv,Estonia
巴巴蒂湖,Lake Babati,Tanzania
巴貝納湖,Lake Babyna,Belarus
泰萊湖,Lake Tele,Republic of the Congo
凱明湖,Q3919711,Belarus
阿巴克雷采利湖,Lake Abakrytseli,Belarus
薩薩水庫,Zaza Reservoir,Cuba
馬烏萊湖,Laguna del Maule,Chile
扎陵湖,Gyaring Lake,People's Republic of China
伊馬圖湖,Lake Imatu,Estonia
庫比亞湖,Kubija,Estonia
特赫拉湖,Lake Tõhela,Estonia
瓦納默伊薩湖,Lake Vanamõisa,Estonia
烏赫特湖,Uhtjärv,Estonia
維西湖,Lake Vissi,Estonia
許德雷湖,Lake Hüüdre,Estonia
默爾特蘇卡湖,Lake Mõrtsuka,Estonia
伊利梅納克湖,Lake Ilmenak,Belarus
馬松森湖,Lake Matheson,New Zealand
馬希納普阿湖,Lake Mahinapua,New Zealand
格雷韋湖,Greve Lake,Chile
恰规错,Jargö Lake,People's Republic of China
普莫雍错,Lake Puma Yumco,People's Republic of China
埃希湖,Ähijärv,Estonia
凱爾恩湖,Kärnjärv,Estonia
卡爾斯納湖,Karsna,Estonia
卡赫里拉湖,Lake Kahrila,Estonia
恩利湖,Engli,Estonia
庫爾格湖,Kurgjärv,Estonia
拉瓦薩雷湖,Lake Lavassaare,Estonia
洛赫亞湖,Lake Lohja,Estonia
阿施措湖,Q4071846,Russia
阿穆特湖,Q4064616,Russia
阿普什涅齊湖,Q4068335,Ukraine
江口水库,Jiangkou Reservoir,People's Republic of China
格盧霍耶湖,Wilderness Lake,Belarus
杓鷸湖,Curlew Lake,United States of America
天荒坪抽水蓄能电站,Tianhuangping Pumped Storage Power Station,People's Republic of China
克魯佩亞湖,Q4242169,Russia
庫奧卡湖,Q4247370,Russia
約德濟湖,Lake Yedigei,Belarus
邦达错,Bangda Lake,People's Republic of China
馬里切伊卡湖,Q4281612,Ukraine
列比亞日耶湖,Q3566253,Russia
列烏申斯基圖曼湖,Q3566268,Russia
坦多沃湖,Q3565995,Russia
胡米湖,Q3566200,Russia
阿克塔西克湖,Aqtas Lake,Russia
阿克塔西克湖,Aqtas Lake,Ukraine
勞加湖,Q3744853,Estonia
錫塔湖,Q3738144,Belarus
錫塔湖,Q3738144,Latvia
佩特庫內湖,Q3919713,Belarus
列什瓦湖,Q3919710,Belarus
戈魯什卡湖,Q3919704,Belarus
扎什恰特湖,Q3919705,Belarus
斯維諾湖,Q3917348,Belarus
格雷巴奇卡湖,Q3919715,Belarus
沃伊薩湖,Q3917765,Belarus
涅斯皮什湖,Q3917770,Belarus
比列湖,Lake Bile,Ukraine
克雷沃耶湖,Q2559716,Belarus
新娘潭,Bride's Pool,Hong Kong
帕龍湖,Lake Parón,Peru
埃熱澤爾斯湖,Q3801480,Latvia
格爾湖,"Gull Lake, South Georgia",United Kingdom
滆湖,Ge Lake,People's Republic of China
豪羅科湖,Lake Hauroko,New Zealand
比亞里卡湖,Villarrica Lake,Chile
魯潘科湖,Rupanco Lake,Chile
阿紹湖,Q4073529,Russia
昂拉仁错,Ang Laren Lake,People's Republic of China
亞拉湖,Lake Jaala,Estonia
普利湖,Pullijärv,Estonia
瓦古拉湖,Lake Vagula,Estonia
狮子滩水库,Changshou Lake,People's Republic of China
倫納德湖,Lake Leonard,Philippines
曼利湖,Lake Manly,United States of America
米蘇拉湖,Lake Missoula,United States of America
列克什莫澤羅湖,Lake Lyokshmozero,Russia
立克湖,Lake Leake,Australia
古德克湖,Q4151587,Russia
格拉弗姆湖,Grafham Water,United Kingdom
卡斯泰克湖,Castaic Lake,United States of America
伊納瓦湖,Q3919708,Belarus
安德雷科瓦湖,Q3919701,Belarus
扎莫沙湖,Q3919696,Belarus
科利察湖,Q3919702,Belarus
納比斯塔湖,Q3919707,Belarus
迪亞曼特湖,Diamante Lake,Argentina
里奧斯總統湖,Presidente Ríos Lake,Chile
戈莱鲁湖,Kolleru Lake,India
瑪莉湖,Lake Mary,United States of America
古爾布蘭德森湖,Gulbrandsen Lake,United Kingdom
邊境湖,Boundary Lake,Canada
佩諾湖,Lake Peno,Russia
大盧扎湖,Q3801722,Latvia
麥肯基湖,Lake McKenzie,Australia
达则错,Dagze Lake,People's Republic of China
邊境湖,Boundary Lake,United States of America
別洛古利湖,Q4082376,Russia
瓦扎湖,Q3919697,Belarus
洛吉皮湖,Lake Logipi,Kenya
韋雷維湖,Lake Verevi,Estonia
莫洛奇涅湖,Molochnyi Liman,Ukraine
洛納爾湖,Lonar crater lake,India
沃羅熱西卡湖,Q4125329,Ukraine
馬南塔利湖,Lake Manantali,Mali
北沃拉薩湖,Q3919699,Belarus
科爾皮納湖,Q3919709,Belarus
阿庫尼湖,Q3919717,Belarus
甘嘎湖,Ganga Lake,Mongolia
庫雷馬湖,Lake Kuremaa,Estonia
大薩爾湖,Suur Saarjärv,Estonia
穆拉季湖,Lake Murati,Estonia
穆拉季湖,Lake Murati,Latvia
阿奇厄克維格特根湖,Q4073398,Russia
巴比泰湖,Q4074385,Latvia
峭壁湖,Crag Lough,United Kingdom
科諾科查潟湖,Conococha Lake,Peru
列日寧湖,Q4257297,Russia
阿卢皮湖,Aalupi,Estonia
圭哈湖,Lake Güija,El Salvador
普耶韋湖,Puyehue Lake,Chile
蘭科湖,Ranco Lake,Chile
圭哈湖,Lake Güija,Guatemala
奇卡巴爾潟湖,Laguna Chicabal,Guatemala
打加错,Dajia Lake,People's Republic of China
米提江占木错,Q4292764,People's Republic of China
丹尼洛沃湖,Q4154761,Russia
杜坎湖,Lake Dukan,Iraq
納杜多圖爾庫湖,Q4312045,Russia
戈利措沃湖,Q4142833,Russia
格尼切西克湖,Q4135453,Ukraine
格盧別利卡湖,Q3235351,Belarus
洛格莫澤羅湖,Q6303133,Russia
紹卡斯湖,Q5765299,Latvia
波爾特尼亞吉諾湖,Q4373293,Russia
謝列茨湖,Q4413650,Russia
帕布拉湖,Pabra,Estonia
帕布拉湖,Pabra,Russia
金鸡湖,Jinji Lake,People's Republic of China
貝納多湖,Lake Venado,Philippines
因卡湖,Laguna del Inca,Chile
尤什科澤羅湖,Q4535612,Russia
石湖,Shihu Lake,People's Republic of China
吴如错,Urru Lake,People's Republic of China
別拉比湖,Q3919727,Belarus
加拉江卡湖,Q3919725,Belarus
